gdof,component,comp_name,layer_e,ir,iz,localnode,r,z
79,1,theta,1,7,1,79,1.07143,0
80,1,theta,1,7,2,80,1.07143,0.0357779
81,1,theta,1,7,3,81,1.07143,0.140673
82,1,theta,1,7,4,82,1.07143,0.307538
83,1,theta,1,7,5,83,1.07143,0.525
84,1,theta,1,7,6,84,1.07143,0.77824
85,1,theta,1,7,7,85,1.07143,1.05
86,1,theta,1,7,8,86,1.07143,1.32176
87,1,theta,1,7,9,87,1.07143,1.575
88,1,theta,1,7,10,88,1.07143,1.79246
89,1,theta,1,7,11,89,1.07143,1.95933
90,1,theta,1,7,12,90,1.07143,2.06422
91,1,theta,1,7,13,91,1.07143,2.1
92,1,theta,2,1,1,1,1.07143,0
93,1,theta,2,1,2,2,1.07143,0.0357779
94,1,theta,2,1,3,3,1.07143,0.140673
95,1,theta,2,1,4,4,1.07143,0.307538
96,1,theta,2,1,5,5,1.07143,0.525
97,1,theta,2,1,6,6,1.07143,0.77824
98,1,theta,2,1,7,7,1.07143,1.05
99,1,theta,2,1,8,8,1.07143,1.32176
100,1,theta,2,1,9,9,1.07143,1.575
101,1,theta,2,1,10,10,1.07143,1.79246
102,1,theta,2,1,11,11,1.07143,1.95933
103,1,theta,2,1,12,12,1.07143,2.06422
104,1,theta,2,1,13,13,1.07143,2.1
105,1,theta,2,2,1,14,1.07621,0
106,1,theta,2,2,2,15,1.07621,0.0357779
107,1,theta,2,2,3,16,1.07621,0.140673
108,1,theta,2,2,4,17,1.07621,0.307538
109,1,theta,2,2,5,18,1.07621,0.525
110,1,theta,2,2,6,19,1.07621,0.77824
111,1,theta,2,2,7,20,1.07621,1.05
112,1,theta,2,2,8,21,1.07621,1.32176
113,1,theta,2,2,9,22,1.07621,1.575
114,1,theta,2,2,10,23,1.07621,1.79246
115,1,theta,2,2,11,24,1.07621,1.95933
116,1,theta,2,2,12,25,1.07621,2.06422
117,1,theta,2,2,13,26,1.07621,2.1
118,1,theta,2,3,1,27,1.08929,0
119,1,theta,2,3,2,28,1.08929,0.0357779
120,1,theta,2,3,3,29,1.08929,0.140673
121,1,theta,2,3,4,30,1.08929,0.307538
122,1,theta,2,3,5,31,1.08929,0.525
123,1,theta,2,3,6,32,1.08929,0.77824
124,1,theta,2,3,7,33,1.08929,1.05
125,1,theta,2,3,8,34,1.08929,1.32176
126,1,theta,2,3,9,35,1.08929,1.575
127,1,theta,2,3,10,36,1.08929,1.79246
128,1,theta,2,3,11,37,1.08929,1.95933
129,1,theta,2,3,12,38,1.08929,2.06422
130,1,theta,2,3,13,39,1.08929,2.1
131,1,theta,2,4,1,40,1.10714,0
132,1,theta,2,4,2,41,1.10714,0.0357779
133,1,theta,2,4,3,42,1.10714,0.140673
134,1,theta,2,4,4,43,1.10714,0.307538
135,1,theta,2,4,5,44,1.10714,0.525
136,1,theta,2,4,6,45,1.10714,0.77824
137,1,theta,2,4,7,46,1.10714,1.05
138,1,theta,2,4,8,47,1.10714,1.32176
139,1,theta,2,4,9,48,1.10714,1.575
140,1,theta,2,4,10,49,1.10714,1.79246
141,1,theta,2,4,11,50,1.10714,1.95933
142,1,theta,2,4,12,51,1.10714,2.06422
143,1,theta,2,4,13,52,1.10714,2.1
144,1,theta,2,5,1,53,1.125,0
145,1,theta,2,5,2,54,1.125,0.0357779
146,1,theta,2,5,3,55,1.125,0.140673
147,1,theta,2,5,4,56,1.125,0.307538
148,1,theta,2,5,5,57,1.125,0.525
149,1,theta,2,5,6,58,1.125,0.77824
150,1,theta,2,5,7,59,1.125,1.05
151,1,theta,2,5,8,60,1.125,1.32176
152,1,theta,2,5,9,61,1.125,1.575
153,1,theta,2,5,10,62,1.125,1.79246
154,1,theta,2,5,11,63,1.125,1.95933
155,1,theta,2,5,12,64,1.125,2.06422
156,1,theta,2,5,13,65,1.125,2.1
157,1,theta,2,6,1,66,1.13807,0
158,1,theta,2,6,2,67,1.13807,0.0357779
159,1,theta,2,6,3,68,1.13807,0.140673
160,1,theta,2,6,4,69,1.13807,0.307538
161,1,theta,2,6,5,70,1.13807,0.525
162,1,theta,2,6,6,71,1.13807,0.77824
163,1,theta,2,6,7,72,1.13807,1.05
164,1,theta,2,6,8,73,1.13807,1.32176
165,1,theta,2,6,9,74,1.13807,1.575
166,1,theta,2,6,10,75,1.13807,1.79246
167,1,theta,2,6,11,76,1.13807,1.95933
168,1,theta,2,6,12,77,1.13807,2.06422
169,1,theta,2,6,13,78,1.13807,2.1
170,1,theta,2,7,1,79,1.14286,0
171,1,theta,2,7,2,80,1.14286,0.0357779
172,1,theta,2,7,3,81,1.14286,0.140673
173,1,theta,2,7,4,82,1.14286,0.307538
174,1,theta,2,7,5,83,1.14286,0.525
175,1,theta,2,7,6,84,1.14286,0.77824
176,1,theta,2,7,7,85,1.14286,1.05
177,1,theta,2,7,8,86,1.14286,1.32176
178,1,theta,2,7,9,87,1.14286,1.575
179,1,theta,2,7,10,88,1.14286,1.79246
180,1,theta,2,7,11,89,1.14286,1.95933
181,1,theta,2,7,12,90,1.14286,2.06422
182,1,theta,2,7,13,91,1.14286,2.1
183,1,theta,3,1,1,1,1.14286,0
184,1,theta,3,1,2,2,1.14286,0.0357779
185,1,theta,3,1,3,3,1.14286,0.140673
186,1,theta,3,1,4,4,1.14286,0.307538
187,1,theta,3,1,5,5,1.14286,0.525
188,1,theta,3,1,6,6,1.14286,0.77824
189,1,theta,3,1,7,7,1.14286,1.05
190,1,theta,3,1,8,8,1.14286,1.32176
191,1,theta,3,1,9,9,1.14286,1.575
192,1,theta,3,1,10,10,1.14286,1.79246
193,1,theta,3,1,11,11,1.14286,1.95933
194,1,theta,3,1,12,12,1.14286,2.06422
195,1,theta,3,1,13,13,1.14286,2.1
196,1,theta,3,2,1,14,1.14764,0
197,1,theta,3,2,2,15,1.14764,0.0357779
198,1,theta,3,2,3,16,1.14764,0.140673
199,1,theta,3,2,4,17,1.14764,0.307538
200,1,theta,3,2,5,18,1.14764,0.525
201,1,theta,3,2,6,19,1.14764,0.77824
202,1,theta,3,2,7,20,1.14764,1.05
203,1,theta,3,2,8,21,1.14764,1.32176
204,1,theta,3,2,9,22,1.14764,1.575
205,1,theta,3,2,10,23,1.14764,1.79246
206,1,theta,3,2,11,24,1.14764,1.95933
207,1,theta,3,2,12,25,1.14764,2.06422
208,1,theta,3,2,13,26,1.14764,2.1
209,1,theta,3,3,1,27,1.16071,0
210,1,theta,3,3,2,28,1.16071,0.0357779
211,1,theta,3,3,3,29,1.16071,0.140673
212,1,theta,3,3,4,30,1.16071,0.307538
213,1,theta,3,3,5,31,1.16071,0.525
214,1,theta,3,3,6,32,1.16071,0.77824
215,1,theta,3,3,7,33,1.16071,1.05
216,1,theta,3,3,8,34,1.16071,1.32176
217,1,theta,3,3,9,35,1.16071,1.575
218,1,theta,3,3,10,36,1.16071,1.79246
219,1,theta,3,3,11,37,1.16071,1.95933
220,1,theta,3,3,12,38,1.16071,2.06422
221,1,theta,3,3,13,39,1.16071,2.1
222,1,theta,3,4,1,40,1.17857,0
223,1,theta,3,4,2,41,1.17857,0.0357779
224,1,theta,3,4,3,42,1.17857,0.140673
225,1,theta,3,4,4,43,1.17857,0.307538
226,1,theta,3,4,5,44,1.17857,0.525
227,1,theta,3,4,6,45,1.17857,0.77824
228,1,theta,3,4,7,46,1.17857,1.05
229,1,theta,3,4,8,47,1.17857,1.32176
230,1,theta,3,4,9,48,1.17857,1.575
231,1,theta,3,4,10,49,1.17857,1.79246
232,1,theta,3,4,11,50,1.17857,1.95933
233,1,theta,3,4,12,51,1.17857,2.06422
234,1,theta,3,4,13,52,1.17857,2.1
235,1,theta,3,5,1,53,1.19643,0
236,1,theta,3,5,2,54,1.19643,0.0357779
237,1,theta,3,5,3,55,1.19643,0.140673
238,1,theta,3,5,4,56,1.19643,0.307538
239,1,theta,3,5,5,57,1.19643,0.525
240,1,theta,3,5,6,58,1.19643,0.77824
241,1,theta,3,5,7,59,1.19643,1.05
242,1,theta,3,5,8,60,1.19643,1.32176
243,1,theta,3,5,9,61,1.19643,1.575
244,1,theta,3,5,10,62,1.19643,1.79246
245,1,theta,3,5,11,63,1.19643,1.95933
246,1,theta,3,5,12,64,1.19643,2.06422
247,1,theta,3,5,13,65,1.19643,2.1
248,1,theta,3,6,1,66,1.2095,0
249,1,theta,3,6,2,67,1.2095,0.0357779
250,1,theta,3,6,3,68,1.2095,0.140673
251,1,theta,3,6,4,69,1.2095,0.307538
252,1,theta,3,6,5,70,1.2095,0.525
253,1,theta,3,6,6,71,1.2095,0.77824
254,1,theta,3,6,7,72,1.2095,1.05
255,1,theta,3,6,8,73,1.2095,1.32176
256,1,theta,3,6,9,74,1.2095,1.575
257,1,theta,3,6,10,75,1.2095,1.79246
258,1,theta,3,6,11,76,1.2095,1.95933
259,1,theta,3,6,12,77,1.2095,2.06422
260,1,theta,3,6,13,78,1.2095,2.1
261,1,theta,3,7,1,79,1.21429,0
262,1,theta,3,7,2,80,1.21429,0.0357779
263,1,theta,3,7,3,81,1.21429,0.140673
264,1,theta,3,7,4,82,1.21429,0.307538
265,1,theta,3,7,5,83,1.21429,0.525
266,1,theta,3,7,6,84,1.21429,0.77824
267,1,theta,3,7,7,85,1.21429,1.05
268,1,theta,3,7,8,86,1.21429,1.32176
269,1,theta,3,7,9,87,1.21429,1.575
270,1,theta,3,7,10,88,1.21429,1.79246
271,1,theta,3,7,11,89,1.21429,1.95933
272,1,theta,3,7,12,90,1.21429,2.06422
273,1,theta,3,7,13,91,1.21429,2.1
274,1,theta,4,1,1,1,1.21429,0
275,1,theta,4,1,2,2,1.21429,0.0357779
276,1,theta,4,1,3,3,1.21429,0.140673
277,1,theta,4,1,4,4,1.21429,0.307538
278,1,theta,4,1,5,5,1.21429,0.525
279,1,theta,4,1,6,6,1.21429,0.77824
280,1,theta,4,1,7,7,1.21429,1.05
281,1,theta,4,1,8,8,1.21429,1.32176
282,1,theta,4,1,9,9,1.21429,1.575
283,1,theta,4,1,10,10,1.21429,1.79246
284,1,theta,4,1,11,11,1.21429,1.95933
285,1,theta,4,1,12,12,1.21429,2.06422
286,1,theta,4,1,13,13,1.21429,2.1
287,1,theta,4,2,1,14,1.21907,0
288,1,theta,4,2,2,15,1.21907,0.0357779
289,1,theta,4,2,3,16,1.21907,0.140673
290,1,theta,4,2,4,17,1.21907,0.307538
291,1,theta,4,2,5,18,1.21907,0.525
292,1,theta,4,2,6,19,1.21907,0.77824
293,1,theta,4,2,7,20,1.21907,1.05
294,1,theta,4,2,8,21,1.21907,1.32176
295,1,theta,4,2,9,22,1.21907,1.575
296,1,theta,4,2,10,23,1.21907,1.79246
297,1,theta,4,2,11,24,1.21907,1.95933
298,1,theta,4,2,12,25,1.21907,2.06422
299,1,theta,4,2,13,26,1.21907,2.1
300,1,theta,4,3,1,27,1.23214,0
301,1,theta,4,3,2,28,1.23214,0.0357779
302,1,theta,4,3,3,29,1.23214,0.140673
303,1,theta,4,3,4,30,1.23214,0.307538
304,1,theta,4,3,5,31,1.23214,0.525
305,1,theta,4,3,6,32,1.23214,0.77824
306,1,theta,4,3,7,33,1.23214,1.05
307,1,theta,4,3,8,34,1.23214,1.32176
308,1,theta,4,3,9,35,1.23214,1.575
309,1,theta,4,3,10,36,1.23214,1.79246
310,1,theta,4,3,11,37,1.23214,1.95933
311,1,theta,4,3,12,38,1.23214,2.06422
312,1,theta,4,3,13,39,1.23214,2.1
313,1,theta,4,4,1,40,1.25,0
314,1,theta,4,4,2,41,1.25,0.0357779
315,1,theta,4,4,3,42,1.25,0.140673
316,1,theta,4,4,4,43,1.25,0.307538
317,1,theta,4,4,5,44,1.25,0.525
318,1,theta,4,4,6,45,1.25,0.77824
319,1,theta,4,4,7,46,1.25,1.05
320,1,theta,4,4,8,47,1.25,1.32176
321,1,theta,4,4,9,48,1.25,1.575
322,1,theta,4,4,10,49,1.25,1.79246
323,1,theta,4,4,11,50,1.25,1.95933
324,1,theta,4,4,12,51,1.25,2.06422
325,1,theta,4,4,13,52,1.25,2.1
326,1,theta,4,5,1,53,1.26786,0
327,1,theta,4,5,2,54,1.26786,0.0357779
328,1,theta,4,5,3,55,1.26786,0.140673
329,1,theta,4,5,4,56,1.26786,0.307538
330,1,theta,4,5,5,57,1.26786,0.525
331,1,theta,4,5,6,58,1.26786,0.77824
332,1,theta,4,5,7,59,1.26786,1.05
333,1,theta,4,5,8,60,1.26786,1.32176
334,1,theta,4,5,9,61,1.26786,1.575
335,1,theta,4,5,10,62,1.26786,1.79246
336,1,theta,4,5,11,63,1.26786,1.95933
337,1,theta,4,5,12,64,1.26786,2.06422
338,1,theta,4,5,13,65,1.26786,2.1
339,1,theta,4,6,1,66,1.28093,0
340,1,theta,4,6,2,67,1.28093,0.0357779
341,1,theta,4,6,3,68,1.28093,0.140673
342,1,theta,4,6,4,69,1.28093,0.307538
343,1,theta,4,6,5,70,1.28093,0.525
344,1,theta,4,6,6,71,1.28093,0.77824
345,1,theta,4,6,7,72,1.28093,1.05
346,1,theta,4,6,8,73,1.28093,1.32176
347,1,theta,4,6,9,74,1.28093,1.575
348,1,theta,4,6,10,75,1.28093,1.79246
349,1,theta,4,6,11,76,1.28093,1.95933
350,1,theta,4,6,12,77,1.28093,2.06422
351,1,theta,4,6,13,78,1.28093,2.1
352,1,theta,4,7,1,79,1.28571,0
353,1,theta,4,7,2,80,1.28571,0.0357779
354,1,theta,4,7,3,81,1.28571,0.140673
355,1,theta,4,7,4,82,1.28571,0.307538
356,1,theta,4,7,5,83,1.28571,0.525
357,1,theta,4,7,6,84,1.28571,0.77824
358,1,theta,4,7,7,85,1.28571,1.05
359,1,theta,4,7,8,86,1.28571,1.32176
360,1,theta,4,7,9,87,1.28571,1.575
361,1,theta,4,7,10,88,1.28571,1.79246
362,1,theta,4,7,11,89,1.28571,1.95933
363,1,theta,4,7,12,90,1.28571,2.06422
364,1,theta,4,7,13,91,1.28571,2.1
365,1,theta,5,1,1,1,1.28571,0
366,1,theta,5,1,2,2,1.28571,0.0357779
367,1,theta,5,1,3,3,1.28571,0.140673
368,1,theta,5,1,4,4,1.28571,0.307538
369,1,theta,5,1,5,5,1.28571,0.525
370,1,theta,5,1,6,6,1.28571,0.77824
371,1,theta,5,1,7,7,1.28571,1.05
372,1,theta,5,1,8,8,1.28571,1.32176
373,1,theta,5,1,9,9,1.28571,1.575
374,1,theta,5,1,10,10,1.28571,1.79246
375,1,theta,5,1,11,11,1.28571,1.95933
376,1,theta,5,1,12,12,1.28571,2.06422
377,1,theta,5,1,13,13,1.28571,2.1
378,1,theta,5,2,1,14,1.2905,0
379,1,theta,5,2,2,15,1.2905,0.0357779
380,1,theta,5,2,3,16,1.2905,0.140673
381,1,theta,5,2,4,17,1.2905,0.307538
382,1,theta,5,2,5,18,1.2905,0.525
383,1,theta,5,2,6,19,1.2905,0.77824
384,1,theta,5,2,7,20,1.2905,1.05
385,1,theta,5,2,8,21,1.2905,1.32176
386,1,theta,5,2,9,22,1.2905,1.575
387,1,theta,5,2,10,23,1.2905,1.79246
388,1,theta,5,2,11,24,1.2905,1.95933
389,1,theta,5,2,12,25,1.2905,2.06422
390,1,theta,5,2,13,26,1.2905,2.1
391,1,theta,5,3,1,27,1.30357,0
392,1,theta,5,3,2,28,1.30357,0.0357779
393,1,theta,5,3,3,29,1.30357,0.140673
394,1,theta,5,3,4,30,1.30357,0.307538
395,1,theta,5,3,5,31,1.30357,0.525
396,1,theta,5,3,6,32,1.30357,0.77824
397,1,theta,5,3,7,33,1.30357,1.05
398,1,theta,5,3,8,34,1.30357,1.32176
399,1,theta,5,3,9,35,1.30357,1.575
400,1,theta,5,3,10,36,1.30357,1.79246
401,1,theta,5,3,11,37,1.30357,1.95933
402,1,theta,5,3,12,38,1.30357,2.06422
403,1,theta,5,3,13,39,1.30357,2.1
404,1,theta,5,4,1,40,1.32143,0
405,1,theta,5,4,2,41,1.32143,0.0357779
406,1,theta,5,4,3,42,1.32143,0.140673
407,1,theta,5,4,4,43,1.32143,0.307538
408,1,theta,5,4,5,44,1.32143,0.525
409,1,theta,5,4,6,45,1.32143,0.77824
410,1,theta,5,4,7,46,1.32143,1.05
411,1,theta,5,4,8,47,1.32143,1.32176
412,1,theta,5,4,9,48,1.32143,1.575
413,1,theta,5,4,10,49,1.32143,1.79246
414,1,theta,5,4,11,50,1.32143,1.95933
415,1,theta,5,4,12,51,1.32143,2.06422
416,1,theta,5,4,13,52,1.32143,2.1
417,1,theta,5,5,1,53,1.33929,0
418,1,theta,5,5,2,54,1.33929,0.0357779
419,1,theta,5,5,3,55,1.33929,0.140673
420,1,theta,5,5,4,56,1.33929,0.307538
421,1,theta,5,5,5,57,1.33929,0.525
422,1,theta,5,5,6,58,1.33929,0.77824
423,1,theta,5,5,7,59,1.33929,1.05
424,1,theta,5,5,8,60,1.33929,1.32176
425,1,theta,5,5,9,61,1.33929,1.575
426,1,theta,5,5,10,62,1.33929,1.79246
427,1,theta,5,5,11,63,1.33929,1.95933
428,1,theta,5,5,12,64,1.33929,2.06422
429,1,theta,5,5,13,65,1.33929,2.1
430,1,theta,5,6,1,66,1.35236,0
431,1,theta,5,6,2,67,1.35236,0.0357779
432,1,theta,5,6,3,68,1.35236,0.140673
433,1,theta,5,6,4,69,1.35236,0.307538
434,1,theta,5,6,5,70,1.35236,0.525
435,1,theta,5,6,6,71,1.35236,0.77824
436,1,theta,5,6,7,72,1.35236,1.05
437,1,theta,5,6,8,73,1.35236,1.32176
438,1,theta,5,6,9,74,1.35236,1.575
439,1,theta,5,6,10,75,1.35236,1.79246
440,1,theta,5,6,11,76,1.35236,1.95933
441,1,theta,5,6,12,77,1.35236,2.06422
442,1,theta,5,6,13,78,1.35236,2.1
443,1,theta,5,7,1,79,1.35714,0
444,1,theta,5,7,2,80,1.35714,0.0357779
445,1,theta,5,7,3,81,1.35714,0.140673
446,1,theta,5,7,4,82,1.35714,0.307538
447,1,theta,5,7,5,83,1.35714,0.525
448,1,theta,5,7,6,84,1.35714,0.77824
449,1,theta,5,7,7,85,1.35714,1.05
450,1,theta,5,7,8,86,1.35714,1.32176
451,1,theta,5,7,9,87,1.35714,1.575
452,1,theta,5,7,10,88,1.35714,1.79246
453,1,theta,5,7,11,89,1.35714,1.95933
454,1,theta,5,7,12,90,1.35714,2.06422
455,1,theta,5,7,13,91,1.35714,2.1
456,1,theta,6,1,1,1,1.35714,0
457,1,theta,6,1,2,2,1.35714,0.0357779
458,1,theta,6,1,3,3,1.35714,0.140673
459,1,theta,6,1,4,4,1.35714,0.307538
460,1,theta,6,1,5,5,1.35714,0.525
461,1,theta,6,1,6,6,1.35714,0.77824
462,1,theta,6,1,7,7,1.35714,1.05
463,1,theta,6,1,8,8,1.35714,1.32176
464,1,theta,6,1,9,9,1.35714,1.575
465,1,theta,6,1,10,10,1.35714,1.79246
466,1,theta,6,1,11,11,1.35714,1.95933
467,1,theta,6,1,12,12,1.35714,2.06422
468,1,theta,6,1,13,13,1.35714,2.1
469,1,theta,6,2,1,14,1.36193,0
470,1,theta,6,2,2,15,1.36193,0.0357779
471,1,theta,6,2,3,16,1.36193,0.140673
472,1,theta,6,2,4,17,1.36193,0.307538
473,1,theta,6,2,5,18,1.36193,0.525
474,1,theta,6,2,6,19,1.36193,0.77824
475,1,theta,6,2,7,20,1.36193,1.05
476,1,theta,6,2,8,21,1.36193,1.32176
477,1,theta,6,2,9,22,1.36193,1.575
478,1,theta,6,2,10,23,1.36193,1.79246
479,1,theta,6,2,11,24,1.36193,1.95933
480,1,theta,6,2,12,25,1.36193,2.06422
481,1,theta,6,2,13,26,1.36193,2.1
482,1,theta,6,3,1,27,1.375,0
483,1,theta,6,3,2,28,1.375,0.0357779
484,1,theta,6,3,3,29,1.375,0.140673
485,1,theta,6,3,4,30,1.375,0.307538
486,1,theta,6,3,5,31,1.375,0.525
487,1,theta,6,3,6,32,1.375,0.77824
488,1,theta,6,3,7,33,1.375,1.05
489,1,theta,6,3,8,34,1.375,1.32176
490,1,theta,6,3,9,35,1.375,1.575
491,1,theta,6,3,10,36,1.375,1.79246
492,1,theta,6,3,11,37,1.375,1.95933
493,1,theta,6,3,12,38,1.375,2.06422
494,1,theta,6,3,13,39,1.375,2.1
495,1,theta,6,4,1,40,1.39286,0
496,1,theta,6,4,2,41,1.39286,0.0357779
497,1,theta,6,4,3,42,1.39286,0.140673
498,1,theta,6,4,4,43,1.39286,0.307538
499,1,theta,6,4,5,44,1.39286,0.525
500,1,theta,6,4,6,45,1.39286,0.77824
501,1,theta,6,4,7,46,1.39286,1.05
502,1,theta,6,4,8,47,1.39286,1.32176
503,1,theta,6,4,9,48,1.39286,1.575
504,1,theta,6,4,10,49,1.39286,1.79246
505,1,theta,6,4,11,50,1.39286,1.95933
506,1,theta,6,4,12,51,1.39286,2.06422
507,1,theta,6,4,13,52,1.39286,2.1
508,1,theta,6,5,1,53,1.41071,0
509,1,theta,6,5,2,54,1.41071,0.0357779
510,1,theta,6,5,3,55,1.41071,0.140673
511,1,theta,6,5,4,56,1.41071,0.307538
512,1,theta,6,5,5,57,1.41071,0.525
513,1,theta,6,5,6,58,1.41071,0.77824
514,1,theta,6,5,7,59,1.41071,1.05
515,1,theta,6,5,8,60,1.41071,1.32176
516,1,theta,6,5,9,61,1.41071,1.575
517,1,theta,6,5,10,62,1.41071,1.79246
518,1,theta,6,5,11,63,1.41071,1.95933
519,1,theta,6,5,12,64,1.41071,2.06422
520,1,theta,6,5,13,65,1.41071,2.1
521,1,theta,6,6,1,66,1.42379,0
522,1,theta,6,6,2,67,1.42379,0.0357779
523,1,theta,6,6,3,68,1.42379,0.140673
524,1,theta,6,6,4,69,1.42379,0.307538
525,1,theta,6,6,5,70,1.42379,0.525
526,1,theta,6,6,6,71,1.42379,0.77824
527,1,theta,6,6,7,72,1.42379,1.05
528,1,theta,6,6,8,73,1.42379,1.32176
529,1,theta,6,6,9,74,1.42379,1.575
530,1,theta,6,6,10,75,1.42379,1.79246
531,1,theta,6,6,11,76,1.42379,1.95933
532,1,theta,6,6,12,77,1.42379,2.06422
533,1,theta,6,6,13,78,1.42379,2.1
534,1,theta,6,7,1,79,1.42857,0
535,1,theta,6,7,2,80,1.42857,0.0357779
536,1,theta,6,7,3,81,1.42857,0.140673
537,1,theta,6,7,4,82,1.42857,0.307538
538,1,theta,6,7,5,83,1.42857,0.525
539,1,theta,6,7,6,84,1.42857,0.77824
540,1,theta,6,7,7,85,1.42857,1.05
541,1,theta,6,7,8,86,1.42857,1.32176
542,1,theta,6,7,9,87,1.42857,1.575
543,1,theta,6,7,10,88,1.42857,1.79246
544,1,theta,6,7,11,89,1.42857,1.95933
545,1,theta,6,7,12,90,1.42857,2.06422
546,1,theta,6,7,13,91,1.42857,2.1
547,1,theta,7,1,1,1,1.42857,0
548,1,theta,7,1,2,2,1.42857,0.0357779
549,1,theta,7,1,3,3,1.42857,0.140673
550,1,theta,7,1,4,4,1.42857,0.307538
551,1,theta,7,1,5,5,1.42857,0.525
552,1,theta,7,1,6,6,1.42857,0.77824
553,1,theta,7,1,7,7,1.42857,1.05
554,1,theta,7,1,8,8,1.42857,1.32176
555,1,theta,7,1,9,9,1.42857,1.575
556,1,theta,7,1,10,10,1.42857,1.79246
557,1,theta,7,1,11,11,1.42857,1.95933
558,1,theta,7,1,12,12,1.42857,2.06422
559,1,theta,7,1,13,13,1.42857,2.1
560,1,theta,7,2,1,14,1.43336,0
561,1,theta,7,2,2,15,1.43336,0.0357779
562,1,theta,7,2,3,16,1.43336,0.140673
563,1,theta,7,2,4,17,1.43336,0.307538
564,1,theta,7,2,5,18,1.43336,0.525
565,1,theta,7,2,6,19,1.43336,0.77824
566,1,theta,7,2,7,20,1.43336,1.05
567,1,theta,7,2,8,21,1.43336,1.32176
568,1,theta,7,2,9,22,1.43336,1.575
569,1,theta,7,2,10,23,1.43336,1.79246
570,1,theta,7,2,11,24,1.43336,1.95933
571,1,theta,7,2,12,25,1.43336,2.06422
