gdof,component,comp_name,layer_e,ir,iz,localnode,r,z
56,1,theta,2,1,1,1,1.07143,0
57,1,theta,2,1,2,2,1.07143,0.307538
58,1,theta,2,1,3,3,1.07143,1.05
59,1,theta,2,1,4,4,1.07143,1.79246
60,1,theta,2,1,5,5,1.07143,2.1
61,1,theta,2,2,1,6,1.07318,0
62,1,theta,2,2,2,7,1.07318,0.307538
63,1,theta,2,2,3,8,1.07318,1.05
64,1,theta,2,2,4,9,1.07318,1.79246
65,1,theta,2,2,5,10,1.07318,2.1
66,1,theta,2,3,1,11,1.07825,0
67,1,theta,2,3,2,12,1.07825,0.307538
68,1,theta,2,3,3,13,1.07825,1.05
69,1,theta,2,3,4,14,1.07825,1.79246
70,1,theta,2,3,5,15,1.07825,2.1
71,1,theta,2,4,1,16,1.08615,0
72,1,theta,2,4,2,17,1.08615,0.307538
73,1,theta,2,4,3,18,1.08615,1.05
74,1,theta,2,4,4,19,1.08615,1.79246
75,1,theta,2,4,5,20,1.08615,2.1
76,1,theta,2,5,1,21,1.09611,0
77,1,theta,2,5,2,22,1.09611,0.307538
78,1,theta,2,5,3,23,1.09611,1.05
79,1,theta,2,5,4,24,1.09611,1.79246
80,1,theta,2,5,5,25,1.09611,2.1
81,1,theta,2,6,1,26,1.10714,0
82,1,theta,2,6,2,27,1.10714,0.307538
83,1,theta,2,6,3,28,1.10714,1.05
84,1,theta,2,6,4,29,1.10714,1.79246
85,1,theta,2,6,5,30,1.10714,2.1
86,1,theta,2,7,1,31,1.11818,0
87,1,theta,2,7,2,32,1.11818,0.307538
88,1,theta,2,7,3,33,1.11818,1.05
89,1,theta,2,7,4,34,1.11818,1.79246
90,1,theta,2,7,5,35,1.11818,2.1
91,1,theta,2,8,1,36,1.12814,0
92,1,theta,2,8,2,37,1.12814,0.307538
93,1,theta,2,8,3,38,1.12814,1.05
94,1,theta,2,8,4,39,1.12814,1.79246
95,1,theta,2,8,5,40,1.12814,2.1
96,1,theta,2,9,1,41,1.13604,0
97,1,theta,2,9,2,42,1.13604,0.307538
98,1,theta,2,9,3,43,1.13604,1.05
99,1,theta,2,9,4,44,1.13604,1.79246
100,1,theta,2,9,5,45,1.13604,2.1
101,1,theta,2,10,1,46,1.14111,0
102,1,theta,2,10,2,47,1.14111,0.307538
103,1,theta,2,10,3,48,1.14111,1.05
104,1,theta,2,10,4,49,1.14111,1.79246
105,1,theta,2,10,5,50,1.14111,2.1
106,1,theta,2,11,1,51,1.14286,0
107,1,theta,2,11,2,52,1.14286,0.307538
108,1,theta,2,11,3,53,1.14286,1.05
109,1,theta,2,11,4,54,1.14286,1.79246
110,1,theta,2,11,5,55,1.14286,2.1
111,1,theta,3,1,1,1,1.14286,0
112,1,theta,3,1,2,2,1.14286,0.307538
113,1,theta,3,1,3,3,1.14286,1.05
114,1,theta,3,1,4,4,1.14286,1.79246
115,1,theta,3,1,5,5,1.14286,2.1
116,1,theta,3,2,1,6,1.14461,0
117,1,theta,3,2,2,7,1.14461,0.307538
118,1,theta,3,2,3,8,1.14461,1.05
119,1,theta,3,2,4,9,1.14461,1.79246
120,1,theta,3,2,5,10,1.14461,2.1
121,1,theta,3,3,1,11,1.14968,0
122,1,theta,3,3,2,12,1.14968,0.307538
123,1,theta,3,3,3,13,1.14968,1.05
124,1,theta,3,3,4,14,1.14968,1.79246
125,1,theta,3,3,5,15,1.14968,2.1
126,1,theta,3,4,1,16,1.15758,0
127,1,theta,3,4,2,17,1.15758,0.307538
128,1,theta,3,4,3,18,1.15758,1.05
129,1,theta,3,4,4,19,1.15758,1.79246
130,1,theta,3,4,5,20,1.15758,2.1
131,1,theta,3,5,1,21,1.16754,0
132,1,theta,3,5,2,22,1.16754,0.307538
133,1,theta,3,5,3,23,1.16754,1.05
134,1,theta,3,5,4,24,1.16754,1.79246
135,1,theta,3,5,5,25,1.16754,2.1
136,1,theta,3,6,1,26,1.17857,0
137,1,theta,3,6,2,27,1.17857,0.307538
138,1,theta,3,6,3,28,1.17857,1.05
139,1,theta,3,6,4,29,1.17857,1.79246
140,1,theta,3,6,5,30,1.17857,2.1
141,1,theta,3,7,1,31,1.18961,0
142,1,theta,3,7,2,32,1.18961,0.307538
143,1,theta,3,7,3,33,1.18961,1.05
144,1,theta,3,7,4,34,1.18961,1.79246
145,1,theta,3,7,5,35,1.18961,2.1
146,1,theta,3,8,1,36,1.19956,0
147,1,theta,3,8,2,37,1.19956,0.307538
148,1,theta,3,8,3,38,1.19956,1.05
149,1,theta,3,8,4,39,1.19956,1.79246
150,1,theta,3,8,5,40,1.19956,2.1
151,1,theta,3,9,1,41,1.20746,0
152,1,theta,3,9,2,42,1.20746,0.307538
153,1,theta,3,9,3,43,1.20746,1.05
154,1,theta,3,9,4,44,1.20746,1.79246
155,1,theta,3,9,5,45,1.20746,2.1
156,1,theta,3,10,1,46,1.21254,0
157,1,theta,3,10,2,47,1.21254,0.307538
158,1,theta,3,10,3,48,1.21254,1.05
159,1,theta,3,10,4,49,1.21254,1.79246
160,1,theta,3,10,5,50,1.21254,2.1
161,1,theta,3,11,1,51,1.21429,0
162,1,theta,3,11,2,52,1.21429,0.307538
163,1,theta,3,11,3,53,1.21429,1.05
164,1,theta,3,11,4,54,1.21429,1.79246
165,1,theta,3,11,5,55,1.21429,2.1
166,1,theta,4,1,1,1,1.21429,0
167,1,theta,4,1,2,2,1.21429,0.307538
168,1,theta,4,1,3,3,1.21429,1.05
169,1,theta,4,1,4,4,1.21429,1.79246
170,1,theta,4,1,5,5,1.21429,2.1
171,1,theta,4,2,1,6,1.21603,0
172,1,theta,4,2,2,7,1.21603,0.307538
173,1,theta,4,2,3,8,1.21603,1.05
174,1,theta,4,2,4,9,1.21603,1.79246
175,1,theta,4,2,5,10,1.21603,2.1
176,1,theta,4,3,1,11,1.22111,0
177,1,theta,4,3,2,12,1.22111,0.307538
178,1,theta,4,3,3,13,1.22111,1.05
179,1,theta,4,3,4,14,1.22111,1.79246
180,1,theta,4,3,5,15,1.22111,2.1
181,1,theta,4,4,1,16,1.22901,0
182,1,theta,4,4,2,17,1.22901,0.307538
183,1,theta,4,4,3,18,1.22901,1.05
184,1,theta,4,4,4,19,1.22901,1.79246
185,1,theta,4,4,5,20,1.22901,2.1
186,1,theta,4,5,1,21,1.23896,0
187,1,theta,4,5,2,22,1.23896,0.307538
188,1,theta,4,5,3,23,1.23896,1.05
189,1,theta,4,5,4,24,1.23896,1.79246
190,1,theta,4,5,5,25,1.23896,2.1
191,1,theta,4,6,1,26,1.25,0
192,1,theta,4,6,2,27,1.25,0.307538
193,1,theta,4,6,3,28,1.25,1.05
194,1,theta,4,6,4,29,1.25,1.79246
195,1,theta,4,6,5,30,1.25,2.1
196,1,theta,4,7,1,31,1.26104,0
197,1,theta,4,7,2,32,1.26104,0.307538
198,1,theta,4,7,3,33,1.26104,1.05
199,1,theta,4,7,4,34,1.26104,1.79246
200,1,theta,4,7,5,35,1.26104,2.1
201,1,theta,4,8,1,36,1.27099,0
202,1,theta,4,8,2,37,1.27099,0.307538
203,1,theta,4,8,3,38,1.27099,1.05
204,1,theta,4,8,4,39,1.27099,1.79246
205,1,theta,4,8,5,40,1.27099,2.1
206,1,theta,4,9,1,41,1.27889,0
207,1,theta,4,9,2,42,1.27889,0.307538
208,1,theta,4,9,3,43,1.27889,1.05
209,1,theta,4,9,4,44,1.27889,1.79246
210,1,theta,4,9,5,45,1.27889,2.1
211,1,theta,4,10,1,46,1.28397,0
212,1,theta,4,10,2,47,1.28397,0.307538
213,1,theta,4,10,3,48,1.28397,1.05
214,1,theta,4,10,4,49,1.28397,1.79246
215,1,theta,4,10,5,50,1.28397,2.1
216,1,theta,4,11,1,51,1.28571,0
217,1,theta,4,11,2,52,1.28571,0.307538
218,1,theta,4,11,3,53,1.28571,1.05
219,1,theta,4,11,4,54,1.28571,1.79246
220,1,theta,4,11,5,55,1.28571,2.1
221,1,theta,5,1,1,1,1.28571,0
222,1,theta,5,1,2,2,1.28571,0.307538
223,1,theta,5,1,3,3,1.28571,1.05
224,1,theta,5,1,4,4,1.28571,1.79246
225,1,theta,5,1,5,5,1.28571,2.1
226,1,theta,5,2,1,6,1.28746,0
227,1,theta,5,2,2,7,1.28746,0.307538
228,1,theta,5,2,3,8,1.28746,1.05
229,1,theta,5,2,4,9,1.28746,1.79246
230,1,theta,5,2,5,10,1.28746,2.1
231,1,theta,5,3,1,11,1.29254,0
232,1,theta,5,3,2,12,1.29254,0.307538
233,1,theta,5,3,3,13,1.29254,1.05
234,1,theta,5,3,4,14,1.29254,1.79246
235,1,theta,5,3,5,15,1.29254,2.1
236,1,theta,5,4,1,16,1.30044,0
237,1,theta,5,4,2,17,1.30044,0.307538
238,1,theta,5,4,3,18,1.30044,1.05
239,1,theta,5,4,4,19,1.30044,1.79246
240,1,theta,5,4,5,20,1.30044,2.1
241,1,theta,5,5,1,21,1.31039,0
242,1,theta,5,5,2,22,1.31039,0.307538
243,1,theta,5,5,3,23,1.31039,1.05
244,1,theta,5,5,4,24,1.31039,1.79246
245,1,theta,5,5,5,25,1.31039,2.1
246,1,theta,5,6,1,26,1.32143,0
247,1,theta,5,6,2,27,1.32143,0.307538
248,1,theta,5,6,3,28,1.32143,1.05
249,1,theta,5,6,4,29,1.32143,1.79246
250,1,theta,5,6,5,30,1.32143,2.1
251,1,theta,5,7,1,31,1.33246,0
252,1,theta,5,7,2,32,1.33246,0.307538
253,1,theta,5,7,3,33,1.33246,1.05
254,1,theta,5,7,4,34,1.33246,1.79246
255,1,theta,5,7,5,35,1.33246,2.1
256,1,theta,5,8,1,36,1.34242,0
257,1,theta,5,8,2,37,1.34242,0.307538
258,1,theta,5,8,3,38,1.34242,1.05
259,1,theta,5,8,4,39,1.34242,1.79246
260,1,theta,5,8,5,40,1.34242,2.1
261,1,theta,5,9,1,41,1.35032,0
262,1,theta,5,9,2,42,1.35032,0.307538
263,1,theta,5,9,3,43,1.35032,1.05
264,1,theta,5,9,4,44,1.35032,1.79246
265,1,theta,5,9,5,45,1.35032,2.1
266,1,theta,5,10,1,46,1.35539,0
267,1,theta,5,10,2,47,1.35539,0.307538
268,1,theta,5,10,3,48,1.35539,1.05
269,1,theta,5,10,4,49,1.35539,1.79246
270,1,theta,5,10,5,50,1.35539,2.1
271,1,theta,5,11,1,51,1.35714,0
272,1,theta,5,11,2,52,1.35714,0.307538
273,1,theta,5,11,3,53,1.35714,1.05
274,1,theta,5,11,4,54,1.35714,1.79246
275,1,theta,5,11,5,55,1.35714,2.1
276,1,theta,6,1,1,1,1.35714,0
277,1,theta,6,1,2,2,1.35714,0.307538
278,1,theta,6,1,3,3,1.35714,1.05
279,1,theta,6,1,4,4,1.35714,1.79246
280,1,theta,6,1,5,5,1.35714,2.1
281,1,theta,6,2,1,6,1.35889,0
282,1,theta,6,2,2,7,1.35889,0.307538
283,1,theta,6,2,3,8,1.35889,1.05
284,1,theta,6,2,4,9,1.35889,1.79246
285,1,theta,6,2,5,10,1.35889,2.1
286,1,theta,6,3,1,11,1.36396,0
287,1,theta,6,3,2,12,1.36396,0.307538
288,1,theta,6,3,3,13,1.36396,1.05
289,1,theta,6,3,4,14,1.36396,1.79246
290,1,theta,6,3,5,15,1.36396,2.1
291,1,theta,6,4,1,16,1.37186,0
292,1,theta,6,4,2,17,1.37186,0.307538
293,1,theta,6,4,3,18,1.37186,1.05
294,1,theta,6,4,4,19,1.37186,1.79246
295,1,theta,6,4,5,20,1.37186,2.1
296,1,theta,6,5,1,21,1.38182,0
297,1,theta,6,5,2,22,1.38182,0.307538
298,1,theta,6,5,3,23,1.38182,1.05
299,1,theta,6,5,4,24,1.38182,1.79246
300,1,theta,6,5,5,25,1.38182,2.1
301,1,theta,6,6,1,26,1.39286,0
302,1,theta,6,6,2,27,1.39286,0.307538
303,1,theta,6,6,3,28,1.39286,1.05
304,1,theta,6,6,4,29,1.39286,1.79246
305,1,theta,6,6,5,30,1.39286,2.1
306,1,theta,6,7,1,31,1.40389,0
307,1,theta,6,7,2,32,1.40389,0.307538
308,1,theta,6,7,3,33,1.40389,1.05
309,1,theta,6,7,4,34,1.40389,1.79246
310,1,theta,6,7,5,35,1.40389,2.1
311,1,theta,6,8,1,36,1.41385,0
312,1,theta,6,8,2,37,1.41385,0.307538
313,1,theta,6,8,3,38,1.41385,1.05
314,1,theta,6,8,4,39,1.41385,1.79246
315,1,theta,6,8,5,40,1.41385,2.1
316,1,theta,6,9,1,41,1.42175,0
317,1,theta,6,9,2,42,1.42175,0.307538
318,1,theta,6,9,3,43,1.42175,1.05
319,1,theta,6,9,4,44,1.42175,1.79246
320,1,theta,6,9,5,45,1.42175,2.1
321,1,theta,6,10,1,46,1.42682,0
322,1,theta,6,10,2,47,1.42682,0.307538
323,1,theta,6,10,3,48,1.42682,1.05
324,1,theta,6,10,4,49,1.42682,1.79246
325,1,theta,6,10,5,50,1.42682,2.1
326,1,theta,6,11,1,51,1.42857,0
327,1,theta,6,11,2,52,1.42857,0.307538
328,1,theta,6,11,3,53,1.42857,1.05
329,1,theta,6,11,4,54,1.42857,1.79246
330,1,theta,6,11,5,55,1.42857,2.1
331,1,theta,7,1,1,1,1.42857,0
332,1,theta,7,1,2,2,1.42857,0.307538
333,1,theta,7,1,3,3,1.42857,1.05
334,1,theta,7,1,4,4,1.42857,1.79246
335,1,theta,7,1,5,5,1.42857,2.1
336,1,theta,7,2,1,6,1.43032,0
337,1,theta,7,2,2,7,1.43032,0.307538
338,1,theta,7,2,3,8,1.43032,1.05
339,1,theta,7,2,4,9,1.43032,1.79246
340,1,theta,7,2,5,10,1.43032,2.1
341,1,theta,7,3,1,11,1.43539,0
342,1,theta,7,3,2,12,1.43539,0.307538
343,1,theta,7,3,3,13,1.43539,1.05
344,1,theta,7,3,4,14,1.43539,1.79246
345,1,theta,7,3,5,15,1.43539,2.1
346,1,theta,7,4,1,16,1.44329,0
347,1,theta,7,4,2,17,1.44329,0.307538
348,1,theta,7,4,3,18,1.44329,1.05
349,1,theta,7,4,4,19,1.44329,1.79246
350,1,theta,7,4,5,20,1.44329,2.1
351,1,theta,7,5,1,21,1.45325,0
352,1,theta,7,5,2,22,1.45325,0.307538
353,1,theta,7,5,3,23,1.45325,1.05
354,1,theta,7,5,4,24,1.45325,1.79246
355,1,theta,7,5,5,25,1.45325,2.1
356,1,theta,7,6,1,26,1.46429,0
357,1,theta,7,6,2,27,1.46429,0.307538
358,1,theta,7,6,3,28,1.46429,1.05
359,1,theta,7,6,4,29,1.46429,1.79246
360,1,theta,7,6,5,30,1.46429,2.1
361,1,theta,7,7,1,31,1.47532,0
362,1,theta,7,7,2,32,1.47532,0.307538
363,1,theta,7,7,3,33,1.47532,1.05
364,1,theta,7,7,4,34,1.47532,1.79246
365,1,theta,7,7,5,35,1.47532,2.1
366,1,theta,7,8,1,36,1.48528,0
367,1,theta,7,8,2,37,1.48528,0.307538
368,1,theta,7,8,3,38,1.48528,1.05
369,1,theta,7,8,4,39,1.48528,1.79246
370,1,theta,7,8,5,40,1.48528,2.1
371,1,theta,7,9,1,41,1.49318,0
372,1,theta,7,9,2,42,1.49318,0.307538
373,1,theta,7,9,3,43,1.49318,1.05
374,1,theta,7,9,4,44,1.49318,1.79246
375,1,theta,7,9,5,45,1.49318,2.1
376,1,theta,7,10,1,46,1.49825,0
377,1,theta,7,10,2,47,1.49825,0.307538
378,1,theta,7,10,3,48,1.49825,1.05
379,1,theta,7,10,4,49,1.49825,1.79246
380,1,theta,7,10,5,50,1.49825,2.1
381,1,theta,7,11,1,51,1.5,0
382,1,theta,7,11,2,52,1.5,0.307538
383,1,theta,7,11,3,53,1.5,1.05
384,1,theta,7,11,4,54,1.5,1.79246
385,1,theta,7,11,5,55,1.5,2.1
386,2,u,1,1,1,1,1,0
387,2,u,1,1,2,2,1,0.307538
388,2,u,1,1,3,3,1,1.05
389,2,u,1,1,4,4,1,1.79246
390,2,u,1,1,5,5,1,2.1
391,2,u,1,2,1,6,1.00175,0
392,2,u,1,2,2,7,1.00175,0.307538
393,2,u,1,2,3,8,1.00175,1.05
394,2,u,1,2,4,9,1.00175,1.79246
395,2,u,1,2,5,10,1.00175,2.1
396,2,u,1,3,1,11,1.00682,0
397,2,u,1,3,2,12,1.00682,0.307538
398,2,u,1,3,3,13,1.00682,1.05
399,2,u,1,3,4,14,1.00682,1.79246
400,2,u,1,3,5,15,1.00682,2.1
401,2,u,1,4,1,16,1.01472,0
402,2,u,1,4,2,17,1.01472,0.307538
403,2,u,1,4,3,18,1.01472,1.05
404,2,u,1,4,4,19,1.01472,1.79246
405,2,u,1,4,5,20,1.01472,2.1
406,2,u,1,5,1,21,1.02468,0
407,2,u,1,5,2,22,1.02468,0.307538
408,2,u,1,5,3,23,1.02468,1.05
409,2,u,1,5,4,24,1.02468,1.79246
410,2,u,1,5,5,25,1.02468,2.1
411,2,u,1,6,1,26,1.03571,0
412,2,u,1,6,2,27,1.03571,0.307538
413,2,u,1,6,3,28,1.03571,1.05
414,2,u,1,6,4,29,1.03571,1.79246
415,2,u,1,6,5,30,1.03571,2.1
416,2,u,1,7,1,31,1.04675,0
417,2,u,1,7,2,32,1.04675,0.307538
418,2,u,1,7,3,33,1.04675,1.05
419,2,u,1,7,4,34,1.04675,1.79246
420,2,u,1,7,5,35,1.04675,2.1
421,2,u,1,8,1,36,1.05671,0
422,2,u,1,8,2,37,1.05671,0.307538
423,2,u,1,8,3,38,1.05671,1.05
424,2,u,1,8,4,39,1.05671,1.79246
425,2,u,1,8,5,40,1.05671,2.1
426,2,u,1,9,1,41,1.06461,0
427,2,u,1,9,2,42,1.06461,0.307538
428,2,u,1,9,3,43,1.06461,1.05
429,2,u,1,9,4,44,1.06461,1.79246
430,2,u,1,9,5,45,1.06461,2.1
431,2,u,1,10,1,46,1.06968,0
432,2,u,1,10,2,47,1.06968,0.307538
433,2,u,1,10,3,48,1.06968,1.05
434,2,u,1,10,4,49,1.06968,1.79246
435,2,u,1,10,5,50,1.06968,2.1
436,2,u,1,11,1,51,1.07143,0
437,2,u,1,11,2,52,1.07143,0.307538
438,2,u,1,11,3,53,1.07143,1.05
439,2,u,1,11,4,54,1.07143,1.79246
440,2,u,1,11,5,55,1.07143,2.1
441,2,u,2,1,1,1,1.07143,0
442,2,u,2,1,2,2,1.07143,0.307538
443,2,u,2,1,3,3,1.07143,1.05
444,2,u,2,1,4,4,1.07143,1.79246
445,2,u,2,1,5,5,1.07143,2.1
446,2,u,2,2,1,6,1.07318,0
447,2,u,2,2,2,7,1.07318,0.307538
448,2,u,2,2,3,8,1.07318,1.05
449,2,u,2,2,4,9,1.07318,1.79246
450,2,u,2,2,5,10,1.07318,2.1
451,2,u,2,3,1,11,1.07825,0
452,2,u,2,3,2,12,1.07825,0.307538
453,2,u,2,3,3,13,1.07825,1.05
454,2,u,2,3,4,14,1.07825,1.79246
455,2,u,2,3,5,15,1.07825,2.1
456,2,u,2,4,1,16,1.08615,0
457,2,u,2,4,2,17,1.08615,0.307538
458,2,u,2,4,3,18,1.08615,1.05
459,2,u,2,4,4,19,1.08615,1.79246
460,2,u,2,4,5,20,1.08615,2.1
461,2,u,2,5,1,21,1.09611,0
462,2,u,2,5,2,22,1.09611,0.307538
463,2,u,2,5,3,23,1.09611,1.05
464,2,u,2,5,4,24,1.09611,1.79246
465,2,u,2,5,5,25,1.09611,2.1
466,2,u,2,6,1,26,1.10714,0
467,2,u,2,6,2,27,1.10714,0.307538
468,2,u,2,6,3,28,1.10714,1.05
469,2,u,2,6,4,29,1.10714,1.79246
470,2,u,2,6,5,30,1.10714,2.1
471,2,u,2,7,1,31,1.11818,0
472,2,u,2,7,2,32,1.11818,0.307538
473,2,u,2,7,3,33,1.11818,1.05
474,2,u,2,7,4,34,1.11818,1.79246
475,2,u,2,7,5,35,1.11818,2.1
476,2,u,2,8,1,36,1.12814,0
477,2,u,2,8,2,37,1.12814,0.307538
478,2,u,2,8,3,38,1.12814,1.05
479,2,u,2,8,4,39,1.12814,1.79246
480,2,u,2,8,5,40,1.12814,2.1
481,2,u,2,9,1,41,1.13604,0
482,2,u,2,9,2,42,1.13604,0.307538
483,2,u,2,9,3,43,1.13604,1.05
484,2,u,2,9,4,44,1.13604,1.79246
485,2,u,2,9,5,45,1.13604,2.1
486,2,u,2,10,1,46,1.14111,0
487,2,u,2,10,2,47,1.14111,0.307538
488,2,u,2,10,3,48,1.14111,1.05
489,2,u,2,10,4,49,1.14111,1.79246
490,2,u,2,10,5,50,1.14111,2.1
491,2,u,2,11,1,51,1.14286,0
492,2,u,2,11,2,52,1.14286,0.307538
493,2,u,2,11,3,53,1.14286,1.05
494,2,u,2,11,4,54,1.14286,1.79246
495,2,u,2,11,5,55,1.14286,2.1
496,2,u,3,1,1,1,1.14286,0
497,2,u,3,1,2,2,1.14286,0.307538
498,2,u,3,1,3,3,1.14286,1.05
499,2,u,3,1,4,4,1.14286,1.79246
500,2,u,3,1,5,5,1.14286,2.1
501,2,u,3,2,1,6,1.14461,0
502,2,u,3,2,2,7,1.14461,0.307538
503,2,u,3,2,3,8,1.14461,1.05
504,2,u,3,2,4,9,1.14461,1.79246
505,2,u,3,2,5,10,1.14461,2.1
506,2,u,3,3,1,11,1.14968,0
507,2,u,3,3,2,12,1.14968,0.307538
508,2,u,3,3,3,13,1.14968,1.05
509,2,u,3,3,4,14,1.14968,1.79246
510,2,u,3,3,5,15,1.14968,2.1
511,2,u,3,4,1,16,1.15758,0
512,2,u,3,4,2,17,1.15758,0.307538
513,2,u,3,4,3,18,1.15758,1.05
514,2,u,3,4,4,19,1.15758,1.79246
515,2,u,3,4,5,20,1.15758,2.1
516,2,u,3,5,1,21,1.16754,0
517,2,u,3,5,2,22,1.16754,0.307538
518,2,u,3,5,3,23,1.16754,1.05
519,2,u,3,5,4,24,1.16754,1.79246
520,2,u,3,5,5,25,1.16754,2.1
521,2,u,3,6,1,26,1.17857,0
522,2,u,3,6,2,27,1.17857,0.307538
523,2,u,3,6,3,28,1.17857,1.05
524,2,u,3,6,4,29,1.17857,1.79246
525,2,u,3,6,5,30,1.17857,2.1
526,2,u,3,7,1,31,1.18961,0
527,2,u,3,7,2,32,1.18961,0.307538
528,2,u,3,7,3,33,1.18961,1.05
529,2,u,3,7,4,34,1.18961,1.79246
530,2,u,3,7,5,35,1.18961,2.1
531,2,u,3,8,1,36,1.19956,0
532,2,u,3,8,2,37,1.19956,0.307538
533,2,u,3,8,3,38,1.19956,1.05
534,2,u,3,8,4,39,1.19956,1.79246
535,2,u,3,8,5,40,1.19956,2.1
536,2,u,3,9,1,41,1.20746,0
537,2,u,3,9,2,42,1.20746,0.307538
538,2,u,3,9,3,43,1.20746,1.05
539,2,u,3,9,4,44,1.20746,1.79246
540,2,u,3,9,5,45,1.20746,2.1
541,2,u,3,10,1,46,1.21254,0
542,2,u,3,10,2,47,1.21254,0.307538
543,2,u,3,10,3,48,1.21254,1.05
544,2,u,3,10,4,49,1.21254,1.79246
545,2,u,3,10,5,50,1.21254,2.1
546,2,u,3,11,1,51,1.21429,0
547,2,u,3,11,2,52,1.21429,0.307538
548,2,u,3,11,3,53,1.21429,1.05
549,2,u,3,11,4,54,1.21429,1.79246
550,2,u,3,11,5,55,1.21429,2.1
551,2,u,4,1,1,1,1.21429,0
552,2,u,4,1,2,2,1.21429,0.307538
553,2,u,4,1,3,3,1.21429,1.05
554,2,u,4,1,4,4,1.21429,1.79246
555,2,u,4,1,5,5,1.21429,2.1
556,2,u,4,2,1,6,1.21603,0
557,2,u,4,2,2,7,1.21603,0.307538
558,2,u,4,2,3,8,1.21603,1.05
559,2,u,4,2,4,9,1.21603,1.79246
560,2,u,4,2,5,10,1.21603,2.1
561,2,u,4,3,1,11,1.22111,0
562,2,u,4,3,2,12,1.22111,0.307538
563,2,u,4,3,3,13,1.22111,1.05
564,2,u,4,3,4,14,1.22111,1.79246
565,2,u,4,3,5,15,1.22111,2.1
566,2,u,4,4,1,16,1.22901,0
567,2,u,4,4,2,17,1.22901,0.307538
568,2,u,4,4,3,18,1.22901,1.05
569,2,u,4,4,4,19,1.22901,1.79246
570,2,u,4,4,5,20,1.22901,2.1
571,2,u,4,5,1,21,1.23896,0
572,2,u,4,5,2,22,1.23896,0.307538
573,2,u,4,5,3,23,1.23896,1.05
574,2,u,4,5,4,24,1.23896,1.79246
575,2,u,4,5,5,25,1.23896,2.1
576,2,u,4,6,1,26,1.25,0
577,2,u,4,6,2,27,1.25,0.307538
578,2,u,4,6,3,28,1.25,1.05
579,2,u,4,6,4,29,1.25,1.79246
580,2,u,4,6,5,30,1.25,2.1
581,2,u,4,7,1,31,1.26104,0
582,2,u,4,7,2,32,1.26104,0.307538
583,2,u,4,7,3,33,1.26104,1.05
584,2,u,4,7,4,34,1.26104,1.79246
585,2,u,4,7,5,35,1.26104,2.1
586,2,u,4,8,1,36,1.27099,0
587,2,u,4,8,2,37,1.27099,0.307538
588,2,u,4,8,3,38,1.27099,1.05
589,2,u,4,8,4,39,1.27099,1.79246
590,2,u,4,8,5,40,1.27099,2.1
591,2,u,4,9,1,41,1.27889,0
