gdof,component,comp_name,layer_e,ir,iz,localnode,r,z
1731,2,u,4,4,2,41,1.22475,0.0357779
1732,2,u,4,4,3,42,1.22475,0.140673
1733,2,u,4,4,4,43,1.22475,0.307538
1734,2,u,4,4,5,44,1.22475,0.525
1735,2,u,4,4,6,45,1.22475,0.77824
1736,2,u,4,4,7,46,1.22475,1.05
1737,2,u,4,4,8,47,1.22475,1.32176
1738,2,u,4,4,9,48,1.22475,1.575
1739,2,u,4,4,10,49,1.22475,1.79246
1740,2,u,4,4,11,50,1.22475,1.95933
1741,2,u,4,4,12,51,1.22475,2.06422
1742,2,u,4,4,13,52,1.22475,2.1
1743,2,u,4,5,1,53,1.23214,0
1744,2,u,4,5,2,54,1.23214,0.0357779
1745,2,u,4,5,3,55,1.23214,0.140673
1746,2,u,4,5,4,56,1.23214,0.307538
1747,2,u,4,5,5,57,1.23214,0.525
1748,2,u,4,5,6,58,1.23214,0.77824
1749,2,u,4,5,7,59,1.23214,1.05
1750,2,u,4,5,8,60,1.23214,1.32176
1751,2,u,4,5,9,61,1.23214,1.575
1752,2,u,4,5,10,62,1.23214,1.79246
1753,2,u,4,5,11,63,1.23214,1.95933
1754,2,u,4,5,12,64,1.23214,2.06422
1755,2,u,4,5,13,65,1.23214,2.1
1756,2,u,4,6,1,66,1.24076,0
1757,2,u,4,6,2,67,1.24076,0.0357779
1758,2,u,4,6,3,68,1.24076,0.140673
1759,2,u,4,6,4,69,1.24076,0.307538
1760,2,u,4,6,5,70,1.24076,0.525
1761,2,u,4,6,6,71,1.24076,0.77824
1762,2,u,4,6,7,72,1.24076,1.05
1763,2,u,4,6,8,73,1.24076,1.32176
1764,2,u,4,6,9,74,1.24076,1.575
1765,2,u,4,6,10,75,1.24076,1.79246
1766,2,u,4,6,11,76,1.24076,1.95933
1767,2,u,4,6,12,77,1.24076,2.06422
1768,2,u,4,6,13,78,1.24076,2.1
1769,2,u,4,7,1,79,1.25,0
1770,2,u,4,7,2,80,1.25,0.0357779
1771,2,u,4,7,3,81,1.25,0.140673
1772,2,u,4,7,4,82,1.25,0.307538
1773,2,u,4,7,5,83,1.25,0.525
1774,2,u,4,7,6,84,1.25,0.77824
1775,2,u,4,7,7,85,1.25,1.05
1776,2,u,4,7,8,86,1.25,1.32176
1777,2,u,4,7,9,87,1.25,1.575
1778,2,u,4,7,10,88,1.25,1.79246
1779,2,u,4,7,11,89,1.25,1.95933
1780,2,u,4,7,12,90,1.25,2.06422
1781,2,u,4,7,13,91,1.25,2.1
1782,2,u,4,8,1,92,1.25924,0
1783,2,u,4,8,2,93,1.25924,0.0357779
1784,2,u,4,8,3,94,1.25924,0.140673
1785,2,u,4,8,4,95,1.25924,0.307538
1786,2,u,4,8,5,96,1.25924,0.525
1787,2,u,4,8,6,97,1.25924,0.77824
1788,2,u,4,8,7,98,1.25924,1.05
1789,2,u,4,8,8,99,1.25924,1.32176
1790,2,u,4,8,9,100,1.25924,1.575
1791,2,u,4,8,10,101,1.25924,1.79246
1792,2,u,4,8,11,102,1.25924,1.95933
1793,2,u,4,8,12,103,1.25924,2.06422
1794,2,u,4,8,13,104,1.25924,2.1
1795,2,u,4,9,1,105,1.26786,0
1796,2,u,4,9,2,106,1.26786,0.0357779
1797,2,u,4,9,3,107,1.26786,0.140673
1798,2,u,4,9,4,108,1.26786,0.307538
1799,2,u,4,9,5,109,1.26786,0.525
1800,2,u,4,9,6,110,1.26786,0.77824
1801,2,u,4,9,7,111,1.26786,1.05
1802,2,u,4,9,8,112,1.26786,1.32176
1803,2,u,4,9,9,113,1.26786,1.575
1804,2,u,4,9,10,114,1.26786,1.79246
1805,2,u,4,9,11,115,1.26786,1.95933
1806,2,u,4,9,12,116,1.26786,2.06422
1807,2,u,4,9,13,117,1.26786,2.1
1808,2,u,4,10,1,118,1.27525,0
1809,2,u,4,10,2,119,1.27525,0.0357779
1810,2,u,4,10,3,120,1.27525,0.140673
1811,2,u,4,10,4,121,1.27525,0.307538
1812,2,u,4,10,5,122,1.27525,0.525
1813,2,u,4,10,6,123,1.27525,0.77824
1814,2,u,4,10,7,124,1.27525,1.05
1815,2,u,4,10,8,125,1.27525,1.32176
1816,2,u,4,10,9,126,1.27525,1.575
1817,2,u,4,10,10,127,1.27525,1.79246
1818,2,u,4,10,11,128,1.27525,1.95933
1819,2,u,4,10,12,129,1.27525,2.06422
1820,2,u,4,10,13,130,1.27525,2.1
1821,2,u,4,11,1,131,1.28093,0
1822,2,u,4,11,2,132,1.28093,0.0357779
1823,2,u,4,11,3,133,1.28093,0.140673
1824,2,u,4,11,4,134,1.28093,0.307538
1825,2,u,4,11,5,135,1.28093,0.525
1826,2,u,4,11,6,136,1.28093,0.77824
1827,2,u,4,11,7,137,1.28093,1.05
1828,2,u,4,11,8,138,1.28093,1.32176
1829,2,u,4,11,9,139,1.28093,1.575
1830,2,u,4,11,10,140,1.28093,1.79246
1831,2,u,4,11,11,141,1.28093,1.95933
1832,2,u,4,11,12,142,1.28093,2.06422
1833,2,u,4,11,13,143,1.28093,2.1
1834,2,u,4,12,1,144,1.2845,0
1835,2,u,4,12,2,145,1.2845,0.0357779
1836,2,u,4,12,3,146,1.2845,0.140673
1837,2,u,4,12,4,147,1.2845,0.307538
1838,2,u,4,12,5,148,1.2845,0.525
1839,2,u,4,12,6,149,1.2845,0.77824
1840,2,u,4,12,7,150,1.2845,1.05
1841,2,u,4,12,8,151,1.2845,1.32176
1842,2,u,4,12,9,152,1.2845,1.575
1843,2,u,4,12,10,153,1.2845,1.79246
1844,2,u,4,12,11,154,1.2845,1.95933
1845,2,u,4,12,12,155,1.2845,2.06422
1846,2,u,4,12,13,156,1.2845,2.1
1847,2,u,4,13,1,157,1.28571,0
1848,2,u,4,13,2,158,1.28571,0.0357779
1849,2,u,4,13,3,159,1.28571,0.140673
1850,2,u,4,13,4,160,1.28571,0.307538
1851,2,u,4,13,5,161,1.28571,0.525
1852,2,u,4,13,6,162,1.28571,0.77824
1853,2,u,4,13,7,163,1.28571,1.05
1854,2,u,4,13,8,164,1.28571,1.32176
1855,2,u,4,13,9,165,1.28571,1.575
1856,2,u,4,13,10,166,1.28571,1.79246
1857,2,u,4,13,11,167,1.28571,1.95933
1858,2,u,4,13,12,168,1.28571,2.06422
1859,2,u,4,13,13,169,1.28571,2.1
1860,2,u,5,1,1,1,1.28571,0
1861,2,u,5,1,2,2,1.28571,0.0357779
1862,2,u,5,1,3,3,1.28571,0.140673
1863,2,u,5,1,4,4,1.28571,0.307538
1864,2,u,5,1,5,5,1.28571,0.525
1865,2,u,5,1,6,6,1.28571,0.77824
1866,2,u,5,1,7,7,1.28571,1.05
1867,2,u,5,1,8,8,1.28571,1.32176
1868,2,u,5,1,9,9,1.28571,1.575
1869,2,u,5,1,10,10,1.28571,1.79246
1870,2,u,5,1,11,11,1.28571,1.95933
1871,2,u,5,1,12,12,1.28571,2.06422
1872,2,u,5,1,13,13,1.28571,2.1
1873,2,u,5,2,1,14,1.28693,0
1874,2,u,5,2,2,15,1.28693,0.0357779
1875,2,u,5,2,3,16,1.28693,0.140673
1876,2,u,5,2,4,17,1.28693,0.307538
1877,2,u,5,2,5,18,1.28693,0.525
1878,2,u,5,2,6,19,1.28693,0.77824
1879,2,u,5,2,7,20,1.28693,1.05
1880,2,u,5,2,8,21,1.28693,1.32176
1881,2,u,5,2,9,22,1.28693,1.575
1882,2,u,5,2,10,23,1.28693,1.79246
1883,2,u,5,2,11,24,1.28693,1.95933
1884,2,u,5,2,12,25,1.28693,2.06422
1885,2,u,5,2,13,26,1.28693,2.1
1886,2,u,5,3,1,27,1.2905,0
1887,2,u,5,3,2,28,1.2905,0.0357779
1888,2,u,5,3,3,29,1.2905,0.140673
1889,2,u,5,3,4,30,1.2905,0.307538
1890,2,u,5,3,5,31,1.2905,0.525
1891,2,u,5,3,6,32,1.2905,0.77824
1892,2,u,5,3,7,33,1.2905,1.05
1893,2,u,5,3,8,34,1.2905,1.32176
1894,2,u,5,3,9,35,1.2905,1.575
1895,2,u,5,3,10,36,1.2905,1.79246
1896,2,u,5,3,11,37,1.2905,1.95933
1897,2,u,5,3,12,38,1.2905,2.06422
1898,2,u,5,3,13,39,1.2905,2.1
1899,2,u,5,4,1,40,1.29617,0
1900,2,u,5,4,2,41,1.29617,0.0357779
1901,2,u,5,4,3,42,1.29617,0.140673
1902,2,u,5,4,4,43,1.29617,0.307538
1903,2,u,5,4,5,44,1.29617,0.525
1904,2,u,5,4,6,45,1.29617,0.77824
1905,2,u,5,4,7,46,1.29617,1.05
1906,2,u,5,4,8,47,1.29617,1.32176
1907,2,u,5,4,9,48,1.29617,1.575
1908,2,u,5,4,10,49,1.29617,1.79246
1909,2,u,5,4,11,50,1.29617,1.95933
1910,2,u,5,4,12,51,1.29617,2.06422
1911,2,u,5,4,13,52,1.29617,2.1
1912,2,u,5,5,1,53,1.30357,0
1913,2,u,5,5,2,54,1.30357,0.0357779
1914,2,u,5,5,3,55,1.30357,0.140673
1915,2,u,5,5,4,56,1.30357,0.307538
1916,2,u,5,5,5,57,1.30357,0.525
1917,2,u,5,5,6,58,1.30357,0.77824
1918,2,u,5,5,7,59,1.30357,1.05
1919,2,u,5,5,8,60,1.30357,1.32176
1920,2,u,5,5,9,61,1.30357,1.575
1921,2,u,5,5,10,62,1.30357,1.79246
1922,2,u,5,5,11,63,1.30357,1.95933
1923,2,u,5,5,12,64,1.30357,2.06422
1924,2,u,5,5,13,65,1.30357,2.1
1925,2,u,5,6,1,66,1.31219,0
1926,2,u,5,6,2,67,1.31219,0.0357779
1927,2,u,5,6,3,68,1.31219,0.140673
1928,2,u,5,6,4,69,1.31219,0.307538
1929,2,u,5,6,5,70,1.31219,0.525
1930,2,u,5,6,6,71,1.31219,0.77824
1931,2,u,5,6,7,72,1.31219,1.05
1932,2,u,5,6,8,73,1.31219,1.32176
1933,2,u,5,6,9,74,1.31219,1.575
1934,2,u,5,6,10,75,1.31219,1.79246
1935,2,u,5,6,11,76,1.31219,1.95933
1936,2,u,5,6,12,77,1.31219,2.06422
1937,2,u,5,6,13,78,1.31219,2.1
1938,2,u,5,7,1,79,1.32143,0
1939,2,u,5,7,2,80,1.32143,0.0357779
1940,2,u,5,7,3,81,1.32143,0.140673
1941,2,u,5,7,4,82,1.32143,0.307538
1942,2,u,5,7,5,83,1.32143,0.525
1943,2,u,5,7,6,84,1.32143,0.77824
1944,2,u,5,7,7,85,1.32143,1.05
1945,2,u,5,7,8,86,1.32143,1.32176
1946,2,u,5,7,9,87,1.32143,1.575
1947,2,u,5,7,10,88,1.32143,1.79246
1948,2,u,5,7,11,89,1.32143,1.95933
1949,2,u,5,7,12,90,1.32143,2.06422
1950,2,u,5,7,13,91,1.32143,2.1
1951,2,u,5,8,1,92,1.33067,0
1952,2,u,5,8,2,93,1.33067,0.0357779
1953,2,u,5,8,3,94,1.33067,0.140673
1954,2,u,5,8,4,95,1.33067,0.307538
1955,2,u,5,8,5,96,1.33067,0.525
1956,2,u,5,8,6,97,1.33067,0.77824
1957,2,u,5,8,7,98,1.33067,1.05
1958,2,u,5,8,8,99,1.33067,1.32176
1959,2,u,5,8,9,100,1.33067,1.575
1960,2,u,5,8,10,101,1.33067,1.79246
1961,2,u,5,8,11,102,1.33067,1.95933
1962,2,u,5,8,12,103,1.33067,2.06422
1963,2,u,5,8,13,104,1.33067,2.1
1964,2,u,5,9,1,105,1.33929,0
1965,2,u,5,9,2,106,1.33929,0.0357779
1966,2,u,5,9,3,107,1.33929,0.140673
1967,2,u,5,9,4,108,1.33929,0.307538
1968,2,u,5,9,5,109,1.33929,0.525
1969,2,u,5,9,6,110,1.33929,0.77824
1970,2,u,5,9,7,111,1.33929,1.05
1971,2,u,5,9,8,112,1.33929,1.32176
1972,2,u,5,9,9,113,1.33929,1.575
1973,2,u,5,9,10,114,1.33929,1.79246
1974,2,u,5,9,11,115,1.33929,1.95933
1975,2,u,5,9,12,116,1.33929,2.06422
1976,2,u,5,9,13,117,1.33929,2.1
1977,2,u,5,10,1,118,1.34668,0
1978,2,u,5,10,2,119,1.34668,0.0357779
1979,2,u,5,10,3,120,1.34668,0.140673
1980,2,u,5,10,4,121,1.34668,0.307538
1981,2,u,5,10,5,122,1.34668,0.525
1982,2,u,5,10,6,123,1.34668,0.77824
1983,2,u,5,10,7,124,1.34668,1.05
1984,2,u,5,10,8,125,1.34668,1.32176
1985,2,u,5,10,9,126,1.34668,1.575
1986,2,u,5,10,10,127,1.34668,1.79246
1987,2,u,5,10,11,128,1.34668,1.95933
1988,2,u,5,10,12,129,1.34668,2.06422
1989,2,u,5,10,13,130,1.34668,2.1
1990,2,u,5,11,1,131,1.35236,0
1991,2,u,5,11,2,132,1.35236,0.0357779
1992,2,u,5,11,3,133,1.35236,0.140673
1993,2,u,5,11,4,134,1.35236,0.307538
1994,2,u,5,11,5,135,1.35236,0.525
1995,2,u,5,11,6,136,1.35236,0.77824
1996,2,u,5,11,7,137,1.35236,1.05
1997,2,u,5,11,8,138,1.35236,1.32176
1998,2,u,5,11,9,139,1.35236,1.575
1999,2,u,5,11,10,140,1.35236,1.79246
2000,2,u,5,11,11,141,1.35236,1.95933
2001,2,u,5,11,12,142,1.35236,2.06422
2002,2,u,5,11,13,143,1.35236,2.1
2003,2,u,5,12,1,144,1.35593,0
2004,2,u,5,12,2,145,1.35593,0.0357779
2005,2,u,5,12,3,146,1.35593,0.140673
2006,2,u,5,12,4,147,1.35593,0.307538
2007,2,u,5,12,5,148,1.35593,0.525
2008,2,u,5,12,6,149,1.35593,0.77824
2009,2,u,5,12,7,150,1.35593,1.05
2010,2,u,5,12,8,151,1.35593,1.32176
2011,2,u,5,12,9,152,1.35593,1.575
2012,2,u,5,12,10,153,1.35593,1.79246
2013,2,u,5,12,11,154,1.35593,1.95933
2014,2,u,5,12,12,155,1.35593,2.06422
2015,2,u,5,12,13,156,1.35593,2.1
2016,2,u,5,13,1,157,1.35714,0
2017,2,u,5,13,2,158,1.35714,0.0357779
2018,2,u,5,13,3,159,1.35714,0.140673
2019,2,u,5,13,4,160,1.35714,0.307538
2020,2,u,5,13,5,161,1.35714,0.525
2021,2,u,5,13,6,162,1.35714,0.77824
2022,2,u,5,13,7,163,1.35714,1.05
2023,2,u,5,13,8,164,1.35714,1.32176
2024,2,u,5,13,9,165,1.35714,1.575
2025,2,u,5,13,10,166,1.35714,1.79246
2026,2,u,5,13,11,167,1.35714,1.95933
2027,2,u,5,13,12,168,1.35714,2.06422
2028,2,u,5,13,13,169,1.35714,2.1
2029,2,u,6,1,1,1,1.35714,0
2030,2,u,6,1,2,2,1.35714,0.0357779
2031,2,u,6,1,3,3,1.35714,0.140673
2032,2,u,6,1,4,4,1.35714,0.307538
2033,2,u,6,1,5,5,1.35714,0.525
2034,2,u,6,1,6,6,1.35714,0.77824
2035,2,u,6,1,7,7,1.35714,1.05
2036,2,u,6,1,8,8,1.35714,1.32176
2037,2,u,6,1,9,9,1.35714,1.575
2038,2,u,6,1,10,10,1.35714,1.79246
2039,2,u,6,1,11,11,1.35714,1.95933
2040,2,u,6,1,12,12,1.35714,2.06422
2041,2,u,6,1,13,13,1.35714,2.1
2042,2,u,6,2,1,14,1.35836,0
2043,2,u,6,2,2,15,1.35836,0.0357779
2044,2,u,6,2,3,16,1.35836,0.140673
2045,2,u,6,2,4,17,1.35836,0.307538
2046,2,u,6,2,5,18,1.35836,0.525
2047,2,u,6,2,6,19,1.35836,0.77824
2048,2,u,6,2,7,20,1.35836,1.05
2049,2,u,6,2,8,21,1.35836,1.32176
2050,2,u,6,2,9,22,1.35836,1.575
2051,2,u,6,2,10,23,1.35836,1.79246
2052,2,u,6,2,11,24,1.35836,1.95933
2053,2,u,6,2,12,25,1.35836,2.06422
2054,2,u,6,2,13,26,1.35836,2.1
2055,2,u,6,3,1,27,1.36193,0
2056,2,u,6,3,2,28,1.36193,0.0357779
2057,2,u,6,3,3,29,1.36193,0.140673
2058,2,u,6,3,4,30,1.36193,0.307538
2059,2,u,6,3,5,31,1.36193,0.525
2060,2,u,6,3,6,32,1.36193,0.77824
2061,2,u,6,3,7,33,1.36193,1.05
2062,2,u,6,3,8,34,1.36193,1.32176
2063,2,u,6,3,9,35,1.36193,1.575
2064,2,u,6,3,10,36,1.36193,1.79246
2065,2,u,6,3,11,37,1.36193,1.95933
2066,2,u,6,3,12,38,1.36193,2.06422
2067,2,u,6,3,13,39,1.36193,2.1
2068,2,u,6,4,1,40,1.3676,0
2069,2,u,6,4,2,41,1.3676,0.0357779
2070,2,u,6,4,3,42,1.3676,0.140673
2071,2,u,6,4,4,43,1.3676,0.307538
2072,2,u,6,4,5,44,1.3676,0.525
2073,2,u,6,4,6,45,1.3676,0.77824
2074,2,u,6,4,7,46,1.3676,1.05
2075,2,u,6,4,8,47,1.3676,1.32176
2076,2,u,6,4,9,48,1.3676,1.575
2077,2,u,6,4,10,49,1.3676,1.79246
2078,2,u,6,4,11,50,1.3676,1.95933
2079,2,u,6,4,12,51,1.3676,2.06422
2080,2,u,6,4,13,52,1.3676,2.1
2081,2,u,6,5,1,53,1.375,0
2082,2,u,6,5,2,54,1.375,0.0357779
2083,2,u,6,5,3,55,1.375,0.140673
2084,2,u,6,5,4,56,1.375,0.307538
2085,2,u,6,5,5,57,1.375,0.525
2086,2,u,6,5,6,58,1.375,0.77824
2087,2,u,6,5,7,59,1.375,1.05
2088,2,u,6,5,8,60,1.375,1.32176
2089,2,u,6,5,9,61,1.375,1.575
2090,2,u,6,5,10,62,1.375,1.79246
2091,2,u,6,5,11,63,1.375,1.95933
2092,2,u,6,5,12,64,1.375,2.06422
2093,2,u,6,5,13,65,1.375,2.1
2094,2,u,6,6,1,66,1.38361,0
2095,2,u,6,6,2,67,1.38361,0.0357779
2096,2,u,6,6,3,68,1.38361,0.140673
2097,2,u,6,6,4,69,1.38361,0.307538
2098,2,u,6,6,5,70,1.38361,0.525
2099,2,u,6,6,6,71,1.38361,0.77824
2100,2,u,6,6,7,72,1.38361,1.05
2101,2,u,6,6,8,73,1.38361,1.32176
2102,2,u,6,6,9,74,1.38361,1.575
2103,2,u,6,6,10,75,1.38361,1.79246
2104,2,u,6,6,11,76,1.38361,1.95933
2105,2,u,6,6,12,77,1.38361,2.06422
2106,2,u,6,6,13,78,1.38361,2.1
2107,2,u,6,7,1,79,1.39286,0
2108,2,u,6,7,2,80,1.39286,0.0357779
2109,2,u,6,7,3,81,1.39286,0.140673
2110,2,u,6,7,4,82,1.39286,0.307538
2111,2,u,6,7,5,83,1.39286,0.525
2112,2,u,6,7,6,84,1.39286,0.77824
2113,2,u,6,7,7,85,1.39286,1.05
2114,2,u,6,7,8,86,1.39286,1.32176
2115,2,u,6,7,9,87,1.39286,1.575
2116,2,u,6,7,10,88,1.39286,1.79246
2117,2,u,6,7,11,89,1.39286,1.95933
2118,2,u,6,7,12,90,1.39286,2.06422
2119,2,u,6,7,13,91,1.39286,2.1
2120,2,u,6,8,1,92,1.4021,0
2121,2,u,6,8,2,93,1.4021,0.0357779
2122,2,u,6,8,3,94,1.4021,0.140673
2123,2,u,6,8,4,95,1.4021,0.307538
2124,2,u,6,8,5,96,1.4021,0.525
2125,2,u,6,8,6,97,1.4021,0.77824
2126,2,u,6,8,7,98,1.4021,1.05
2127,2,u,6,8,8,99,1.4021,1.32176
2128,2,u,6,8,9,100,1.4021,1.575
2129,2,u,6,8,10,101,1.4021,1.79246
2130,2,u,6,8,11,102,1.4021,1.95933
2131,2,u,6,8,12,103,1.4021,2.06422
2132,2,u,6,8,13,104,1.4021,2.1
2133,2,u,6,9,1,105,1.41071,0
2134,2,u,6,9,2,106,1.41071,0.0357779
2135,2,u,6,9,3,107,1.41071,0.140673
2136,2,u,6,9,4,108,1.41071,0.307538
2137,2,u,6,9,5,109,1.41071,0.525
2138,2,u,6,9,6,110,1.41071,0.77824
2139,2,u,6,9,7,111,1.41071,1.05
2140,2,u,6,9,8,112,1.41071,1.32176
2141,2,u,6,9,9,113,1.41071,1.575
2142,2,u,6,9,10,114,1.41071,1.79246
2143,2,u,6,9,11,115,1.41071,1.95933
2144,2,u,6,9,12,116,1.41071,2.06422
2145,2,u,6,9,13,117,1.41071,2.1
2146,2,u,6,10,1,118,1.41811,0
2147,2,u,6,10,2,119,1.41811,0.0357779
2148,2,u,6,10,3,120,1.41811,0.140673
2149,2,u,6,10,4,121,1.41811,0.307538
2150,2,u,6,10,5,122,1.41811,0.525
2151,2,u,6,10,6,123,1.41811,0.77824
2152,2,u,6,10,7,124,1.41811,1.05
2153,2,u,6,10,8,125,1.41811,1.32176
2154,2,u,6,10,9,126,1.41811,1.575
2155,2,u,6,10,10,127,1.41811,1.79246
2156,2,u,6,10,11,128,1.41811,1.95933
2157,2,u,6,10,12,129,1.41811,2.06422
2158,2,u,6,10,13,130,1.41811,2.1
2159,2,u,6,11,1,131,1.42379,0
2160,2,u,6,11,2,132,1.42379,0.0357779
2161,2,u,6,11,3,133,1.42379,0.140673
2162,2,u,6,11,4,134,1.42379,0.307538
2163,2,u,6,11,5,135,1.42379,0.525
2164,2,u,6,11,6,136,1.42379,0.77824
2165,2,u,6,11,7,137,1.42379,1.05
2166,2,u,6,11,8,138,1.42379,1.32176
2167,2,u,6,11,9,139,1.42379,1.575
2168,2,u,6,11,10,140,1.42379,1.79246
2169,2,u,6,11,11,141,1.42379,1.95933
2170,2,u,6,11,12,142,1.42379,2.06422
2171,2,u,6,11,13,143,1.42379,2.1
2172,2,u,6,12,1,144,1.42735,0
2173,2,u,6,12,2,145,1.42735,0.0357779
2174,2,u,6,12,3,146,1.42735,0.140673
2175,2,u,6,12,4,147,1.42735,0.307538
2176,2,u,6,12,5,148,1.42735,0.525
2177,2,u,6,12,6,149,1.42735,0.77824
2178,2,u,6,12,7,150,1.42735,1.05
2179,2,u,6,12,8,151,1.42735,1.32176
2180,2,u,6,12,9,152,1.42735,1.575
2181,2,u,6,12,10,153,1.42735,1.79246
2182,2,u,6,12,11,154,1.42735,1.95933
2183,2,u,6,12,12,155,1.42735,2.06422
2184,2,u,6,12,13,156,1.42735,2.1
2185,2,u,6,13,1,157,1.42857,0
2186,2,u,6,13,2,158,1.42857,0.0357779
2187,2,u,6,13,3,159,1.42857,0.140673
2188,2,u,6,13,4,160,1.42857,0.307538
2189,2,u,6,13,5,161,1.42857,0.525
2190,2,u,6,13,6,162,1.42857,0.77824
2191,2,u,6,13,7,163,1.42857,1.05
2192,2,u,6,13,8,164,1.42857,1.32176
2193,2,u,6,13,9,165,1.42857,1.575
2194,2,u,6,13,10,166,1.42857,1.79246
2195,2,u,6,13,11,167,1.42857,1.95933
2196,2,u,6,13,12,168,1.42857,2.06422
2197,2,u,6,13,13,169,1.42857,2.1
2198,2,u,7,1,1,1,1.42857,0
2199,2,u,7,1,2,2,1.42857,0.0357779
2200,2,u,7,1,3,3,1.42857,0.140673
2201,2,u,7,1,4,4,1.42857,0.307538
2202,2,u,7,1,5,5,1.42857,0.525
2203,2,u,7,1,6,6,1.42857,0.77824
2204,2,u,7,1,7,7,1.42857,1.05
2205,2,u,7,1,8,8,1.42857,1.32176
2206,2,u,7,1,9,9,1.42857,1.575
2207,2,u,7,1,10,10,1.42857,1.79246
2208,2,u,7,1,11,11,1.42857,1.95933
2209,2,u,7,1,12,12,1.42857,2.06422
2210,2,u,7,1,13,13,1.42857,2.1
2211,2,u,7,2,1,14,1.42979,0
2212,2,u,7,2,2,15,1.42979,0.0357779
2213,2,u,7,2,3,16,1.42979,0.140673
2214,2,u,7,2,4,17,1.42979,0.307538
2215,2,u,7,2,5,18,1.42979,0.525
2216,2,u,7,2,6,19,1.42979,0.77824
2217,2,u,7,2,7,20,1.42979,1.05
2218,2,u,7,2,8,21,1.42979,1.32176
2219,2,u,7,2,9,22,1.42979,1.575
2220,2,u,7,2,10,23,1.42979,1.79246
2221,2,u,7,2,11,24,1.42979,1.95933
2222,2,u,7,2,12,25,1.42979,2.06422
2223,2,u,7,2,13,26,1.42979,2.1
2224,2,u,7,3,1,27,1.43336,0
2225,2,u,7,3,2,28,1.43336,0.0357779
2226,2,u,7,3,3,29,1.43336,0.140673
2227,2,u,7,3,4,30,1.43336,0.307538
2228,2,u,7,3,5,31,1.43336,0.525
2229,2,u,7,3,6,32,1.43336,0.77824
2230,2,u,7,3,7,33,1.43336,1.05
2231,2,u,7,3,8,34,1.43336,1.32176
2232,2,u,7,3,9,35,1.43336,1.575
2233,2,u,7,3,10,36,1.43336,1.79246
2234,2,u,7,3,11,37,1.43336,1.95933
2235,2,u,7,3,12,38,1.43336,2.06422
2236,2,u,7,3,13,39,1.43336,2.1
2237,2,u,7,4,1,40,1.43903,0
2238,2,u,7,4,2,41,1.43903,0.0357779
2239,2,u,7,4,3,42,1.43903,0.140673
2240,2,u,7,4,4,43,1.43903,0.307538
2241,2,u,7,4,5,44,1.43903,0.525
2242,2,u,7,4,6,45,1.43903,0.77824
2243,2,u,7,4,7,46,1.43903,1.05
2244,2,u,7,4,8,47,1.43903,1.32176
2245,2,u,7,4,9,48,1.43903,1.575
2246,2,u,7,4,10,49,1.43903,1.79246
2247,2,u,7,4,11,50,1.43903,1.95933
2248,2,u,7,4,12,51,1.43903,2.06422
2249,2,u,7,4,13,52,1.43903,2.1
2250,2,u,7,5,1,53,1.44643,0
2251,2,u,7,5,2,54,1.44643,0.0357779
2252,2,u,7,5,3,55,1.44643,0.140673
2253,2,u,7,5,4,56,1.44643,0.307538
2254,2,u,7,5,5,57,1.44643,0.525
2255,2,u,7,5,6,58,1.44643,0.77824
2256,2,u,7,5,7,59,1.44643,1.05
2257,2,u,7,5,8,60,1.44643,1.32176
2258,2,u,7,5,9,61,1.44643,1.575
2259,2,u,7,5,10,62,1.44643,1.79246
2260,2,u,7,5,11,63,1.44643,1.95933
2261,2,u,7,5,12,64,1.44643,2.06422
2262,2,u,7,5,13,65,1.44643,2.1
2263,2,u,7,6,1,66,1.45504,0
2264,2,u,7,6,2,67,1.45504,0.0357779
2265,2,u,7,6,3,68,1.45504,0.140673
2266,2,u,7,6,4,69,1.45504,0.307538
2267,2,u,7,6,5,70,1.45504,0.525
2268,2,u,7,6,6,71,1.45504,0.77824
2269,2,u,7,6,7,72,1.45504,1.05
2270,2,u,7,6,8,73,1.45504,1.32176
2271,2,u,7,6,9,74,1.45504,1.575
2272,2,u,7,6,10,75,1.45504,1.79246
2273,2,u,7,6,11,76,1.45504,1.95933
2274,2,u,7,6,12,77,1.45504,2.06422
2275,2,u,7,6,13,78,1.45504,2.1
2276,2,u,7,7,1,79,1.46429,0
2277,2,u,7,7,2,80,1.46429,0.0357779
2278,2,u,7,7,3,81,1.46429,0.140673
2279,2,u,7,7,4,82,1.46429,0.307538
2280,2,u,7,7,5,83,1.46429,0.525
2281,2,u,7,7,6,84,1.46429,0.77824
2282,2,u,7,7,7,85,1.46429,1.05
2283,2,u,7,7,8,86,1.46429,1.32176
2284,2,u,7,7,9,87,1.46429,1.575
2285,2,u,7,7,10,88,1.46429,1.79246
2286,2,u,7,7,11,89,1.46429,1.95933
2287,2,u,7,7,12,90,1.46429,2.06422
2288,2,u,7,7,13,91,1.46429,2.1
2289,2,u,7,8,1,92,1.47353,0
2290,2,u,7,8,2,93,1.47353,0.0357779
2291,2,u,7,8,3,94,1.47353,0.140673
2292,2,u,7,8,4,95,1.47353,0.307538
2293,2,u,7,8,5,96,1.47353,0.525
2294,2,u,7,8,6,97,1.47353,0.77824
2295,2,u,7,8,7,98,1.47353,1.05
2296,2,u,7,8,8,99,1.47353,1.32176
2297,2,u,7,8,9,100,1.47353,1.575
2298,2,u,7,8,10,101,1.47353,1.79246
2299,2,u,7,8,11,102,1.47353,1.95933
2300,2,u,7,8,12,103,1.47353,2.06422
