gdof,component,comp_name,layer_e,ir,iz,localnode,r,z
262,1,theta,4,5,3,31,1.23896,0.525
263,1,theta,4,5,4,32,1.23896,1.05
264,1,theta,4,5,5,33,1.23896,1.575
265,1,theta,4,5,6,34,1.23896,1.95933
266,1,theta,4,5,7,35,1.23896,2.1
267,1,theta,4,6,1,36,1.25,0
268,1,theta,4,6,2,37,1.25,0.140673
269,1,theta,4,6,3,38,1.25,0.525
270,1,theta,4,6,4,39,1.25,1.05
271,1,theta,4,6,5,40,1.25,1.575
272,1,theta,4,6,6,41,1.25,1.95933
273,1,theta,4,6,7,42,1.25,2.1
274,1,theta,4,7,1,43,1.26104,0
275,1,theta,4,7,2,44,1.26104,0.140673
276,1,theta,4,7,3,45,1.26104,0.525
277,1,theta,4,7,4,46,1.26104,1.05
278,1,theta,4,7,5,47,1.26104,1.575
279,1,theta,4,7,6,48,1.26104,1.95933
280,1,theta,4,7,7,49,1.26104,2.1
281,1,theta,4,8,1,50,1.27099,0
282,1,theta,4,8,2,51,1.27099,0.140673
283,1,theta,4,8,3,52,1.27099,0.525
284,1,theta,4,8,4,53,1.27099,1.05
285,1,theta,4,8,5,54,1.27099,1.575
286,1,theta,4,8,6,55,1.27099,1.95933
287,1,theta,4,8,7,56,1.27099,2.1
288,1,theta,4,9,1,57,1.27889,0
289,1,theta,4,9,2,58,1.27889,0.140673
290,1,theta,4,9,3,59,1.27889,0.525
291,1,theta,4,9,4,60,1.27889,1.05
292,1,theta,4,9,5,61,1.27889,1.575
293,1,theta,4,9,6,62,1.27889,1.95933
294,1,theta,4,9,7,63,1.27889,2.1
295,1,theta,4,10,1,64,1.28397,0
296,1,theta,4,10,2,65,1.28397,0.140673
297,1,theta,4,10,3,66,1.28397,0.525
298,1,theta,4,10,4,67,1.28397,1.05
299,1,theta,4,10,5,68,1.28397,1.575
300,1,theta,4,10,6,69,1.28397,1.95933
301,1,theta,4,10,7,70,1.28397,2.1
302,1,theta,4,11,1,71,1.28571,0
303,1,theta,4,11,2,72,1.28571,0.140673
304,1,theta,4,11,3,73,1.28571,0.525
305,1,theta,4,11,4,74,1.28571,1.05
306,1,theta,4,11,5,75,1.28571,1.575
307,1,theta,4,11,6,76,1.28571,1.95933
308,1,theta,4,11,7,77,1.28571,2.1
309,1,theta,5,1,1,1,1.28571,0
310,1,theta,5,1,2,2,1.28571,0.140673
311,1,theta,5,1,3,3,1.28571,0.525
312,1,theta,5,1,4,4,1.28571,1.05
313,1,theta,5,1,5,5,1.28571,1.575
314,1,theta,5,1,6,6,1.28571,1.95933
315,1,theta,5,1,7,7,1.28571,2.1
316,1,theta,5,2,1,8,1.28746,0
317,1,theta,5,2,2,9,1.28746,0.140673
318,1,theta,5,2,3,10,1.28746,0.525
319,1,theta,5,2,4,11,1.28746,1.05
320,1,theta,5,2,5,12,1.28746,1.575
321,1,theta,5,2,6,13,1.28746,1.95933
322,1,theta,5,2,7,14,1.28746,2.1
323,1,theta,5,3,1,15,1.29254,0
324,1,theta,5,3,2,16,1.29254,0.140673
325,1,theta,5,3,3,17,1.29254,0.525
326,1,theta,5,3,4,18,1.29254,1.05
327,1,theta,5,3,5,19,1.29254,1.575
328,1,theta,5,3,6,20,1.29254,1.95933
329,1,theta,5,3,7,21,1.29254,2.1
330,1,theta,5,4,1,22,1.30044,0
331,1,theta,5,4,2,23,1.30044,0.140673
332,1,theta,5,4,3,24,1.30044,0.525
333,1,theta,5,4,4,25,1.30044,1.05
334,1,theta,5,4,5,26,1.30044,1.575
335,1,theta,5,4,6,27,1.30044,1.95933
336,1,theta,5,4,7,28,1.30044,2.1
337,1,theta,5,5,1,29,1.31039,0
338,1,theta,5,5,2,30,1.31039,0.140673
339,1,theta,5,5,3,31,1.31039,0.525
340,1,theta,5,5,4,32,1.31039,1.05
341,1,theta,5,5,5,33,1.31039,1.575
342,1,theta,5,5,6,34,1.31039,1.95933
343,1,theta,5,5,7,35,1.31039,2.1
344,1,theta,5,6,1,36,1.32143,0
345,1,theta,5,6,2,37,1.32143,0.140673
346,1,theta,5,6,3,38,1.32143,0.525
347,1,theta,5,6,4,39,1.32143,1.05
348,1,theta,5,6,5,40,1.32143,1.575
349,1,theta,5,6,6,41,1.32143,1.95933
350,1,theta,5,6,7,42,1.32143,2.1
351,1,theta,5,7,1,43,1.33246,0
352,1,theta,5,7,2,44,1.33246,0.140673
353,1,theta,5,7,3,45,1.33246,0.525
354,1,theta,5,7,4,46,1.33246,1.05
355,1,theta,5,7,5,47,1.33246,1.575
356,1,theta,5,7,6,48,1.33246,1.95933
357,1,theta,5,7,7,49,1.33246,2.1
358,1,theta,5,8,1,50,1.34242,0
359,1,theta,5,8,2,51,1.34242,0.140673
360,1,theta,5,8,3,52,1.34242,0.525
361,1,theta,5,8,4,53,1.34242,1.05
362,1,theta,5,8,5,54,1.34242,1.575
363,1,theta,5,8,6,55,1.34242,1.95933
364,1,theta,5,8,7,56,1.34242,2.1
365,1,theta,5,9,1,57,1.35032,0
366,1,theta,5,9,2,58,1.35032,0.140673
367,1,theta,5,9,3,59,1.35032,0.525
368,1,theta,5,9,4,60,1.35032,1.05
369,1,theta,5,9,5,61,1.35032,1.575
370,1,theta,5,9,6,62,1.35032,1.95933
371,1,theta,5,9,7,63,1.35032,2.1
372,1,theta,5,10,1,64,1.35539,0
373,1,theta,5,10,2,65,1.35539,0.140673
374,1,theta,5,10,3,66,1.35539,0.525
375,1,theta,5,10,4,67,1.35539,1.05
376,1,theta,5,10,5,68,1.35539,1.575
377,1,theta,5,10,6,69,1.35539,1.95933
378,1,theta,5,10,7,70,1.35539,2.1
379,1,theta,5,11,1,71,1.35714,0
380,1,theta,5,11,2,72,1.35714,0.140673
381,1,theta,5,11,3,73,1.35714,0.525
382,1,theta,5,11,4,74,1.35714,1.05
383,1,theta,5,11,5,75,1.35714,1.575
384,1,theta,5,11,6,76,1.35714,1.95933
385,1,theta,5,11,7,77,1.35714,2.1
386,1,theta,6,1,1,1,1.35714,0
387,1,theta,6,1,2,2,1.35714,0.140673
388,1,theta,6,1,3,3,1.35714,0.525
389,1,theta,6,1,4,4,1.35714,1.05
390,1,theta,6,1,5,5,1.35714,1.575
391,1,theta,6,1,6,6,1.35714,1.95933
392,1,theta,6,1,7,7,1.35714,2.1
393,1,theta,6,2,1,8,1.35889,0
394,1,theta,6,2,2,9,1.35889,0.140673
395,1,theta,6,2,3,10,1.35889,0.525
396,1,theta,6,2,4,11,1.35889,1.05
397,1,theta,6,2,5,12,1.35889,1.575
398,1,theta,6,2,6,13,1.35889,1.95933
399,1,theta,6,2,7,14,1.35889,2.1
400,1,theta,6,3,1,15,1.36396,0
401,1,theta,6,3,2,16,1.36396,0.140673
402,1,theta,6,3,3,17,1.36396,0.525
403,1,theta,6,3,4,18,1.36396,1.05
404,1,theta,6,3,5,19,1.36396,1.575
405,1,theta,6,3,6,20,1.36396,1.95933
406,1,theta,6,3,7,21,1.36396,2.1
407,1,theta,6,4,1,22,1.37186,0
408,1,theta,6,4,2,23,1.37186,0.140673
409,1,theta,6,4,3,24,1.37186,0.525
410,1,theta,6,4,4,25,1.37186,1.05
411,1,theta,6,4,5,26,1.37186,1.575
412,1,theta,6,4,6,27,1.37186,1.95933
413,1,theta,6,4,7,28,1.37186,2.1
414,1,theta,6,5,1,29,1.38182,0
415,1,theta,6,5,2,30,1.38182,0.140673
416,1,theta,6,5,3,31,1.38182,0.525
417,1,theta,6,5,4,32,1.38182,1.05
418,1,theta,6,5,5,33,1.38182,1.575
419,1,theta,6,5,6,34,1.38182,1.95933
420,1,theta,6,5,7,35,1.38182,2.1
421,1,theta,6,6,1,36,1.39286,0
422,1,theta,6,6,2,37,1.39286,0.140673
423,1,theta,6,6,3,38,1.39286,0.525
424,1,theta,6,6,4,39,1.39286,1.05
425,1,theta,6,6,5,40,1.39286,1.575
426,1,theta,6,6,6,41,1.39286,1.95933
427,1,theta,6,6,7,42,1.39286,2.1
428,1,theta,6,7,1,43,1.40389,0
429,1,theta,6,7,2,44,1.40389,0.140673
430,1,theta,6,7,3,45,1.40389,0.525
431,1,theta,6,7,4,46,1.40389,1.05
432,1,theta,6,7,5,47,1.40389,1.575
433,1,theta,6,7,6,48,1.40389,1.95933
434,1,theta,6,7,7,49,1.40389,2.1
435,1,theta,6,8,1,50,1.41385,0
436,1,theta,6,8,2,51,1.41385,0.140673
437,1,theta,6,8,3,52,1.41385,0.525
438,1,theta,6,8,4,53,1.41385,1.05
439,1,theta,6,8,5,54,1.41385,1.575
440,1,theta,6,8,6,55,1.41385,1.95933
441,1,theta,6,8,7,56,1.41385,2.1
442,1,theta,6,9,1,57,1.42175,0
443,1,theta,6,9,2,58,1.42175,0.140673
444,1,theta,6,9,3,59,1.42175,0.525
445,1,theta,6,9,4,60,1.42175,1.05
446,1,theta,6,9,5,61,1.42175,1.575
447,1,theta,6,9,6,62,1.42175,1.95933
448,1,theta,6,9,7,63,1.42175,2.1
449,1,theta,6,10,1,64,1.42682,0
450,1,theta,6,10,2,65,1.42682,0.140673
451,1,theta,6,10,3,66,1.42682,0.525
452,1,theta,6,10,4,67,1.42682,1.05
453,1,theta,6,10,5,68,1.42682,1.575
454,1,theta,6,10,6,69,1.42682,1.95933
455,1,theta,6,10,7,70,1.42682,2.1
456,1,theta,6,11,1,71,1.42857,0
457,1,theta,6,11,2,72,1.42857,0.140673
458,1,theta,6,11,3,73,1.42857,0.525
459,1,theta,6,11,4,74,1.42857,1.05
460,1,theta,6,11,5,75,1.42857,1.575
461,1,theta,6,11,6,76,1.42857,1.95933
462,1,theta,6,11,7,77,1.42857,2.1
463,1,theta,7,1,1,1,1.42857,0
464,1,theta,7,1,2,2,1.42857,0.140673
465,1,theta,7,1,3,3,1.42857,0.525
466,1,theta,7,1,4,4,1.42857,1.05
467,1,theta,7,1,5,5,1.42857,1.575
468,1,theta,7,1,6,6,1.42857,1.95933
469,1,theta,7,1,7,7,1.42857,2.1
470,1,theta,7,2,1,8,1.43032,0
471,1,theta,7,2,2,9,1.43032,0.140673
472,1,theta,7,2,3,10,1.43032,0.525
473,1,theta,7,2,4,11,1.43032,1.05
474,1,theta,7,2,5,12,1.43032,1.575
475,1,theta,7,2,6,13,1.43032,1.95933
476,1,theta,7,2,7,14,1.43032,2.1
477,1,theta,7,3,1,15,1.43539,0
478,1,theta,7,3,2,16,1.43539,0.140673
479,1,theta,7,3,3,17,1.43539,0.525
480,1,theta,7,3,4,18,1.43539,1.05
481,1,theta,7,3,5,19,1.43539,1.575
482,1,theta,7,3,6,20,1.43539,1.95933
483,1,theta,7,3,7,21,1.43539,2.1
484,1,theta,7,4,1,22,1.44329,0
485,1,theta,7,4,2,23,1.44329,0.140673
486,1,theta,7,4,3,24,1.44329,0.525
487,1,theta,7,4,4,25,1.44329,1.05
488,1,theta,7,4,5,26,1.44329,1.575
489,1,theta,7,4,6,27,1.44329,1.95933
490,1,theta,7,4,7,28,1.44329,2.1
491,1,theta,7,5,1,29,1.45325,0
492,1,theta,7,5,2,30,1.45325,0.140673
493,1,theta,7,5,3,31,1.45325,0.525
494,1,theta,7,5,4,32,1.45325,1.05
495,1,theta,7,5,5,33,1.45325,1.575
496,1,theta,7,5,6,34,1.45325,1.95933
497,1,theta,7,5,7,35,1.45325,2.1
498,1,theta,7,6,1,36,1.46429,0
499,1,theta,7,6,2,37,1.46429,0.140673
500,1,theta,7,6,3,38,1.46429,0.525
501,1,theta,7,6,4,39,1.46429,1.05
502,1,theta,7,6,5,40,1.46429,1.575
503,1,theta,7,6,6,41,1.46429,1.95933
504,1,theta,7,6,7,42,1.46429,2.1
505,1,theta,7,7,1,43,1.47532,0
506,1,theta,7,7,2,44,1.47532,0.140673
507,1,theta,7,7,3,45,1.47532,0.525
508,1,theta,7,7,4,46,1.47532,1.05
509,1,theta,7,7,5,47,1.47532,1.575
510,1,theta,7,7,6,48,1.47532,1.95933
511,1,theta,7,7,7,49,1.47532,2.1
512,1,theta,7,8,1,50,1.48528,0
513,1,theta,7,8,2,51,1.48528,0.140673
514,1,theta,7,8,3,52,1.48528,0.525
515,1,theta,7,8,4,53,1.48528,1.05
516,1,theta,7,8,5,54,1.48528,1.575
517,1,theta,7,8,6,55,1.48528,1.95933
518,1,theta,7,8,7,56,1.48528,2.1
519,1,theta,7,9,1,57,1.49318,0
520,1,theta,7,9,2,58,1.49318,0.140673
521,1,theta,7,9,3,59,1.49318,0.525
522,1,theta,7,9,4,60,1.49318,1.05
523,1,theta,7,9,5,61,1.49318,1.575
524,1,theta,7,9,6,62,1.49318,1.95933
525,1,theta,7,9,7,63,1.49318,2.1
526,1,theta,7,10,1,64,1.49825,0
527,1,theta,7,10,2,65,1.49825,0.140673
528,1,theta,7,10,3,66,1.49825,0.525
529,1,theta,7,10,4,67,1.49825,1.05
530,1,theta,7,10,5,68,1.49825,1.575
531,1,theta,7,10,6,69,1.49825,1.95933
532,1,theta,7,10,7,70,1.49825,2.1
533,1,theta,7,11,1,71,1.5,0
534,1,theta,7,11,2,72,1.5,0.140673
535,1,theta,7,11,3,73,1.5,0.525
536,1,theta,7,11,4,74,1.5,1.05
537,1,theta,7,11,5,75,1.5,1.575
538,1,theta,7,11,6,76,1.5,1.95933
539,1,theta,7,11,7,77,1.5,2.1
540,2,u,1,1,1,1,1,0
541,2,u,1,1,2,2,1,0.140673
542,2,u,1,1,3,3,1,0.525
543,2,u,1,1,4,4,1,1.05
544,2,u,1,1,5,5,1,1.575
545,2,u,1,1,6,6,1,1.95933
546,2,u,1,1,7,7,1,2.1
547,2,u,1,2,1,8,1.00175,0
548,2,u,1,2,2,9,1.00175,0.140673
549,2,u,1,2,3,10,1.00175,0.525
550,2,u,1,2,4,11,1.00175,1.05
551,2,u,1,2,5,12,1.00175,1.575
552,2,u,1,2,6,13,1.00175,1.95933
553,2,u,1,2,7,14,1.00175,2.1
554,2,u,1,3,1,15,1.00682,0
555,2,u,1,3,2,16,1.00682,0.140673
556,2,u,1,3,3,17,1.00682,0.525
557,2,u,1,3,4,18,1.00682,1.05
558,2,u,1,3,5,19,1.00682,1.575
559,2,u,1,3,6,20,1.00682,1.95933
560,2,u,1,3,7,21,1.00682,2.1
561,2,u,1,4,1,22,1.01472,0
562,2,u,1,4,2,23,1.01472,0.140673
563,2,u,1,4,3,24,1.01472,0.525
564,2,u,1,4,4,25,1.01472,1.05
565,2,u,1,4,5,26,1.01472,1.575
566,2,u,1,4,6,27,1.01472,1.95933
567,2,u,1,4,7,28,1.01472,2.1
568,2,u,1,5,1,29,1.02468,0
569,2,u,1,5,2,30,1.02468,0.140673
570,2,u,1,5,3,31,1.02468,0.525
571,2,u,1,5,4,32,1.02468,1.05
572,2,u,1,5,5,33,1.02468,1.575
573,2,u,1,5,6,34,1.02468,1.95933
574,2,u,1,5,7,35,1.02468,2.1
575,2,u,1,6,1,36,1.03571,0
576,2,u,1,6,2,37,1.03571,0.140673
577,2,u,1,6,3,38,1.03571,0.525
578,2,u,1,6,4,39,1.03571,1.05
579,2,u,1,6,5,40,1.03571,1.575
580,2,u,1,6,6,41,1.03571,1.95933
581,2,u,1,6,7,42,1.03571,2.1
582,2,u,1,7,1,43,1.04675,0
583,2,u,1,7,2,44,1.04675,0.140673
584,2,u,1,7,3,45,1.04675,0.525
585,2,u,1,7,4,46,1.04675,1.05
