gdof,component,comp_name,layer_e,ir,iz,localnode,r,z
912,1,theta,6,6,12,87,1.39286,1.87092
913,1,theta,6,6,13,88,1.39286,1.99602
914,1,theta,6,6,14,89,1.39286,2.07367
915,1,theta,6,6,15,90,1.39286,2.1
916,1,theta,6,7,1,91,1.40389,0
917,1,theta,6,7,2,92,1.40389,0.0263257
918,1,theta,6,7,3,93,1.40389,0.103983
919,1,theta,6,7,4,94,1.40389,0.229077
920,1,theta,6,7,5,95,1.40389,0.395336
921,1,theta,6,7,6,96,1.40389,0.594422
922,1,theta,6,7,7,97,1.40389,0.816353
923,1,theta,6,7,8,98,1.40389,1.05
924,1,theta,6,7,9,99,1.40389,1.28365
925,1,theta,6,7,10,100,1.40389,1.50558
926,1,theta,6,7,11,101,1.40389,1.70466
927,1,theta,6,7,12,102,1.40389,1.87092
928,1,theta,6,7,13,103,1.40389,1.99602
929,1,theta,6,7,14,104,1.40389,2.07367
930,1,theta,6,7,15,105,1.40389,2.1
931,1,theta,6,8,1,106,1.41385,0
932,1,theta,6,8,2,107,1.41385,0.0263257
933,1,theta,6,8,3,108,1.41385,0.103983
934,1,theta,6,8,4,109,1.41385,0.229077
935,1,theta,6,8,5,110,1.41385,0.395336
936,1,theta,6,8,6,111,1.41385,0.594422
937,1,theta,6,8,7,112,1.41385,0.816353
938,1,theta,6,8,8,113,1.41385,1.05
939,1,theta,6,8,9,114,1.41385,1.28365
940,1,theta,6,8,10,115,1.41385,1.50558
941,1,theta,6,8,11,116,1.41385,1.70466
942,1,theta,6,8,12,117,1.41385,1.87092
943,1,theta,6,8,13,118,1.41385,1.99602
944,1,theta,6,8,14,119,1.41385,2.07367
945,1,theta,6,8,15,120,1.41385,2.1
946,1,theta,6,9,1,121,1.42175,0
947,1,theta,6,9,2,122,1.42175,0.0263257
948,1,theta,6,9,3,123,1.42175,0.103983
949,1,theta,6,9,4,124,1.42175,0.229077
950,1,theta,6,9,5,125,1.42175,0.395336
951,1,theta,6,9,6,126,1.42175,0.594422
952,1,theta,6,9,7,127,1.42175,0.816353
953,1,theta,6,9,8,128,1.42175,1.05
954,1,theta,6,9,9,129,1.42175,1.28365
955,1,theta,6,9,10,130,1.42175,1.50558
956,1,theta,6,9,11,131,1.42175,1.70466
957,1,theta,6,9,12,132,1.42175,1.87092
958,1,theta,6,9,13,133,1.42175,1.99602
959,1,theta,6,9,14,134,1.42175,2.07367
960,1,theta,6,9,15,135,1.42175,2.1
961,1,theta,6,10,1,136,1.42682,0
962,1,theta,6,10,2,137,1.42682,0.0263257
963,1,theta,6,10,3,138,1.42682,0.103983
964,1,theta,6,10,4,139,1.42682,0.229077
965,1,theta,6,10,5,140,1.42682,0.395336
966,1,theta,6,10,6,141,1.42682,0.594422
967,1,theta,6,10,7,142,1.42682,0.816353
968,1,theta,6,10,8,143,1.42682,1.05
969,1,theta,6,10,9,144,1.42682,1.28365
970,1,theta,6,10,10,145,1.42682,1.50558
971,1,theta,6,10,11,146,1.42682,1.70466
972,1,theta,6,10,12,147,1.42682,1.87092
973,1,theta,6,10,13,148,1.42682,1.99602
974,1,theta,6,10,14,149,1.42682,2.07367
975,1,theta,6,10,15,150,1.42682,2.1
976,1,theta,6,11,1,151,1.42857,0
977,1,theta,6,11,2,152,1.42857,0.0263257
978,1,theta,6,11,3,153,1.42857,0.103983
979,1,theta,6,11,4,154,1.42857,0.229077
980,1,theta,6,11,5,155,1.42857,0.395336
981,1,theta,6,11,6,156,1.42857,0.594422
982,1,theta,6,11,7,157,1.42857,0.816353
983,1,theta,6,11,8,158,1.42857,1.05
984,1,theta,6,11,9,159,1.42857,1.28365
985,1,theta,6,11,10,160,1.42857,1.50558
986,1,theta,6,11,11,161,1.42857,1.70466
987,1,theta,6,11,12,162,1.42857,1.87092
988,1,theta,6,11,13,163,1.42857,1.99602
989,1,theta,6,11,14,164,1.42857,2.07367
990,1,theta,6,11,15,165,1.42857,2.1
991,1,theta,7,1,1,1,1.42857,0
992,1,theta,7,1,2,2,1.42857,0.0263257
993,1,theta,7,1,3,3,1.42857,0.103983
994,1,theta,7,1,4,4,1.42857,0.229077
995,1,theta,7,1,5,5,1.42857,0.395336
996,1,theta,7,1,6,6,1.42857,0.594422
997,1,theta,7,1,7,7,1.42857,0.816353
998,1,theta,7,1,8,8,1.42857,1.05
999,1,theta,7,1,9,9,1.42857,1.28365
1000,1,theta,7,1,10,10,1.42857,1.50558
1001,1,theta,7,1,11,11,1.42857,1.70466
1002,1,theta,7,1,12,12,1.42857,1.87092
1003,1,theta,7,1,13,13,1.42857,1.99602
1004,1,theta,7,1,14,14,1.42857,2.07367
1005,1,theta,7,1,15,15,1.42857,2.1
1006,1,theta,7,2,1,16,1.43032,0
1007,1,theta,7,2,2,17,1.43032,0.0263257
1008,1,theta,7,2,3,18,1.43032,0.103983
1009,1,theta,7,2,4,19,1.43032,0.229077
1010,1,theta,7,2,5,20,1.43032,0.395336
1011,1,theta,7,2,6,21,1.43032,0.594422
1012,1,theta,7,2,7,22,1.43032,0.816353
1013,1,theta,7,2,8,23,1.43032,1.05
1014,1,theta,7,2,9,24,1.43032,1.28365
1015,1,theta,7,2,10,25,1.43032,1.50558
1016,1,theta,7,2,11,26,1.43032,1.70466
1017,1,theta,7,2,12,27,1.43032,1.87092
1018,1,theta,7,2,13,28,1.43032,1.99602
1019,1,theta,7,2,14,29,1.43032,2.07367
1020,1,theta,7,2,15,30,1.43032,2.1
1021,1,theta,7,3,1,31,1.43539,0
1022,1,theta,7,3,2,32,1.43539,0.0263257
1023,1,theta,7,3,3,33,1.43539,0.103983
1024,1,theta,7,3,4,34,1.43539,0.229077
1025,1,theta,7,3,5,35,1.43539,0.395336
1026,1,theta,7,3,6,36,1.43539,0.594422
1027,1,theta,7,3,7,37,1.43539,0.816353
1028,1,theta,7,3,8,38,1.43539,1.05
1029,1,theta,7,3,9,39,1.43539,1.28365
1030,1,theta,7,3,10,40,1.43539,1.50558
1031,1,theta,7,3,11,41,1.43539,1.70466
1032,1,theta,7,3,12,42,1.43539,1.87092
1033,1,theta,7,3,13,43,1.43539,1.99602
1034,1,theta,7,3,14,44,1.43539,2.07367
1035,1,theta,7,3,15,45,1.43539,2.1
1036,1,theta,7,4,1,46,1.44329,0
1037,1,theta,7,4,2,47,1.44329,0.0263257
1038,1,theta,7,4,3,48,1.44329,0.103983
1039,1,theta,7,4,4,49,1.44329,0.229077
1040,1,theta,7,4,5,50,1.44329,0.395336
1041,1,theta,7,4,6,51,1.44329,0.594422
1042,1,theta,7,4,7,52,1.44329,0.816353
1043,1,theta,7,4,8,53,1.44329,1.05
1044,1,theta,7,4,9,54,1.44329,1.28365
1045,1,theta,7,4,10,55,1.44329,1.50558
1046,1,theta,7,4,11,56,1.44329,1.70466
1047,1,theta,7,4,12,57,1.44329,1.87092
1048,1,theta,7,4,13,58,1.44329,1.99602
1049,1,theta,7,4,14,59,1.44329,2.07367
1050,1,theta,7,4,15,60,1.44329,2.1
1051,1,theta,7,5,1,61,1.45325,0
1052,1,theta,7,5,2,62,1.45325,0.0263257
1053,1,theta,7,5,3,63,1.45325,0.103983
1054,1,theta,7,5,4,64,1.45325,0.229077
1055,1,theta,7,5,5,65,1.45325,0.395336
1056,1,theta,7,5,6,66,1.45325,0.594422
1057,1,theta,7,5,7,67,1.45325,0.816353
1058,1,theta,7,5,8,68,1.45325,1.05
1059,1,theta,7,5,9,69,1.45325,1.28365
1060,1,theta,7,5,10,70,1.45325,1.50558
1061,1,theta,7,5,11,71,1.45325,1.70466
1062,1,theta,7,5,12,72,1.45325,1.87092
1063,1,theta,7,5,13,73,1.45325,1.99602
1064,1,theta,7,5,14,74,1.45325,2.07367
1065,1,theta,7,5,15,75,1.45325,2.1
1066,1,theta,7,6,1,76,1.46429,0
1067,1,theta,7,6,2,77,1.46429,0.0263257
1068,1,theta,7,6,3,78,1.46429,0.103983
1069,1,theta,7,6,4,79,1.46429,0.229077
1070,1,theta,7,6,5,80,1.46429,0.395336
1071,1,theta,7,6,6,81,1.46429,0.594422
1072,1,theta,7,6,7,82,1.46429,0.816353
1073,1,theta,7,6,8,83,1.46429,1.05
1074,1,theta,7,6,9,84,1.46429,1.28365
1075,1,theta,7,6,10,85,1.46429,1.50558
1076,1,theta,7,6,11,86,1.46429,1.70466
1077,1,theta,7,6,12,87,1.46429,1.87092
1078,1,theta,7,6,13,88,1.46429,1.99602
1079,1,theta,7,6,14,89,1.46429,2.07367
1080,1,theta,7,6,15,90,1.46429,2.1
1081,1,theta,7,7,1,91,1.47532,0
1082,1,theta,7,7,2,92,1.47532,0.0263257
1083,1,theta,7,7,3,93,1.47532,0.103983
1084,1,theta,7,7,4,94,1.47532,0.229077
1085,1,theta,7,7,5,95,1.47532,0.395336
1086,1,theta,7,7,6,96,1.47532,0.594422
1087,1,theta,7,7,7,97,1.47532,0.816353
1088,1,theta,7,7,8,98,1.47532,1.05
1089,1,theta,7,7,9,99,1.47532,1.28365
1090,1,theta,7,7,10,100,1.47532,1.50558
1091,1,theta,7,7,11,101,1.47532,1.70466
1092,1,theta,7,7,12,102,1.47532,1.87092
1093,1,theta,7,7,13,103,1.47532,1.99602
1094,1,theta,7,7,14,104,1.47532,2.07367
1095,1,theta,7,7,15,105,1.47532,2.1
1096,1,theta,7,8,1,106,1.48528,0
1097,1,theta,7,8,2,107,1.48528,0.0263257
1098,1,theta,7,8,3,108,1.48528,0.103983
1099,1,theta,7,8,4,109,1.48528,0.229077
1100,1,theta,7,8,5,110,1.48528,0.395336
1101,1,theta,7,8,6,111,1.48528,0.594422
1102,1,theta,7,8,7,112,1.48528,0.816353
1103,1,theta,7,8,8,113,1.48528,1.05
1104,1,theta,7,8,9,114,1.48528,1.28365
1105,1,theta,7,8,10,115,1.48528,1.50558
1106,1,theta,7,8,11,116,1.48528,1.70466
1107,1,theta,7,8,12,117,1.48528,1.87092
1108,1,theta,7,8,13,118,1.48528,1.99602
1109,1,theta,7,8,14,119,1.48528,2.07367
1110,1,theta,7,8,15,120,1.48528,2.1
1111,1,theta,7,9,1,121,1.49318,0
1112,1,theta,7,9,2,122,1.49318,0.0263257
1113,1,theta,7,9,3,123,1.49318,0.103983
1114,1,theta,7,9,4,124,1.49318,0.229077
1115,1,theta,7,9,5,125,1.49318,0.395336
1116,1,theta,7,9,6,126,1.49318,0.594422
1117,1,theta,7,9,7,127,1.49318,0.816353
1118,1,theta,7,9,8,128,1.49318,1.05
1119,1,theta,7,9,9,129,1.49318,1.28365
1120,1,theta,7,9,10,130,1.49318,1.50558
1121,1,theta,7,9,11,131,1.49318,1.70466
1122,1,theta,7,9,12,132,1.49318,1.87092
1123,1,theta,7,9,13,133,1.49318,1.99602
1124,1,theta,7,9,14,134,1.49318,2.07367
1125,1,theta,7,9,15,135,1.49318,2.1
1126,1,theta,7,10,1,136,1.49825,0
1127,1,theta,7,10,2,137,1.49825,0.0263257
1128,1,theta,7,10,3,138,1.49825,0.103983
1129,1,theta,7,10,4,139,1.49825,0.229077
1130,1,theta,7,10,5,140,1.49825,0.395336
1131,1,theta,7,10,6,141,1.49825,0.594422
1132,1,theta,7,10,7,142,1.49825,0.816353
1133,1,theta,7,10,8,143,1.49825,1.05
1134,1,theta,7,10,9,144,1.49825,1.28365
1135,1,theta,7,10,10,145,1.49825,1.50558
1136,1,theta,7,10,11,146,1.49825,1.70466
1137,1,theta,7,10,12,147,1.49825,1.87092
1138,1,theta,7,10,13,148,1.49825,1.99602
1139,1,theta,7,10,14,149,1.49825,2.07367
1140,1,theta,7,10,15,150,1.49825,2.1
1141,1,theta,7,11,1,151,1.5,0
1142,1,theta,7,11,2,152,1.5,0.0263257
1143,1,theta,7,11,3,153,1.5,0.103983
1144,1,theta,7,11,4,154,1.5,0.229077
1145,1,theta,7,11,5,155,1.5,0.395336
1146,1,theta,7,11,6,156,1.5,0.594422
1147,1,theta,7,11,7,157,1.5,0.816353
1148,1,theta,7,11,8,158,1.5,1.05
1149,1,theta,7,11,9,159,1.5,1.28365
1150,1,theta,7,11,10,160,1.5,1.50558
1151,1,theta,7,11,11,161,1.5,1.70466
1152,1,theta,7,11,12,162,1.5,1.87092
1153,1,theta,7,11,13,163,1.5,1.99602
1154,1,theta,7,11,14,164,1.5,2.07367
1155,1,theta,7,11,15,165,1.5,2.1
1156,2,u,1,1,1,1,1,0
1157,2,u,1,1,2,2,1,0.0263257
1158,2,u,1,1,3,3,1,0.103983
1159,2,u,1,1,4,4,1,0.229077
1160,2,u,1,1,5,5,1,0.395336
1161,2,u,1,1,6,6,1,0.594422
1162,2,u,1,1,7,7,1,0.816353
1163,2,u,1,1,8,8,1,1.05
1164,2,u,1,1,9,9,1,1.28365
1165,2,u,1,1,10,10,1,1.50558
1166,2,u,1,1,11,11,1,1.70466
1167,2,u,1,1,12,12,1,1.87092
1168,2,u,1,1,13,13,1,1.99602
1169,2,u,1,1,14,14,1,2.07367
1170,2,u,1,1,15,15,1,2.1
1171,2,u,1,2,1,16,1.00175,0
1172,2,u,1,2,2,17,1.00175,0.0263257
1173,2,u,1,2,3,18,1.00175,0.103983
1174,2,u,1,2,4,19,1.00175,0.229077
1175,2,u,1,2,5,20,1.00175,0.395336
1176,2,u,1,2,6,21,1.00175,0.594422
1177,2,u,1,2,7,22,1.00175,0.816353
1178,2,u,1,2,8,23,1.00175,1.05
1179,2,u,1,2,9,24,1.00175,1.28365
1180,2,u,1,2,10,25,1.00175,1.50558
1181,2,u,1,2,11,26,1.00175,1.70466
1182,2,u,1,2,12,27,1.00175,1.87092
1183,2,u,1,2,13,28,1.00175,1.99602
1184,2,u,1,2,14,29,1.00175,2.07367
1185,2,u,1,2,15,30,1.00175,2.1
1186,2,u,1,3,1,31,1.00682,0
1187,2,u,1,3,2,32,1.00682,0.0263257
1188,2,u,1,3,3,33,1.00682,0.103983
1189,2,u,1,3,4,34,1.00682,0.229077
1190,2,u,1,3,5,35,1.00682,0.395336
1191,2,u,1,3,6,36,1.00682,0.594422
1192,2,u,1,3,7,37,1.00682,0.816353
1193,2,u,1,3,8,38,1.00682,1.05
1194,2,u,1,3,9,39,1.00682,1.28365
1195,2,u,1,3,10,40,1.00682,1.50558
1196,2,u,1,3,11,41,1.00682,1.70466
1197,2,u,1,3,12,42,1.00682,1.87092
1198,2,u,1,3,13,43,1.00682,1.99602
1199,2,u,1,3,14,44,1.00682,2.07367
1200,2,u,1,3,15,45,1.00682,2.1
1201,2,u,1,4,1,46,1.01472,0
1202,2,u,1,4,2,47,1.01472,0.0263257
1203,2,u,1,4,3,48,1.01472,0.103983
1204,2,u,1,4,4,49,1.01472,0.229077
1205,2,u,1,4,5,50,1.01472,0.395336
1206,2,u,1,4,6,51,1.01472,0.594422
1207,2,u,1,4,7,52,1.01472,0.816353
1208,2,u,1,4,8,53,1.01472,1.05
1209,2,u,1,4,9,54,1.01472,1.28365
1210,2,u,1,4,10,55,1.01472,1.50558
1211,2,u,1,4,11,56,1.01472,1.70466
1212,2,u,1,4,12,57,1.01472,1.87092
1213,2,u,1,4,13,58,1.01472,1.99602
1214,2,u,1,4,14,59,1.01472,2.07367
1215,2,u,1,4,15,60,1.01472,2.1
1216,2,u,1,5,1,61,1.02468,0
1217,2,u,1,5,2,62,1.02468,0.0263257
1218,2,u,1,5,3,63,1.02468,0.103983
1219,2,u,1,5,4,64,1.02468,0.229077
1220,2,u,1,5,5,65,1.02468,0.395336
1221,2,u,1,5,6,66,1.02468,0.594422
1222,2,u,1,5,7,67,1.02468,0.816353
1223,2,u,1,5,8,68,1.02468,1.05
1224,2,u,1,5,9,69,1.02468,1.28365
1225,2,u,1,5,10,70,1.02468,1.50558
1226,2,u,1,5,11,71,1.02468,1.70466
1227,2,u,1,5,12,72,1.02468,1.87092
1228,2,u,1,5,13,73,1.02468,1.99602
1229,2,u,1,5,14,74,1.02468,2.07367
1230,2,u,1,5,15,75,1.02468,2.1
1231,2,u,1,6,1,76,1.03571,0
1232,2,u,1,6,2,77,1.03571,0.0263257
1233,2,u,1,6,3,78,1.03571,0.103983
1234,2,u,1,6,4,79,1.03571,0.229077
1235,2,u,1,6,5,80,1.03571,0.395336
1236,2,u,1,6,6,81,1.03571,0.594422
1237,2,u,1,6,7,82,1.03571,0.816353
1238,2,u,1,6,8,83,1.03571,1.05
1239,2,u,1,6,9,84,1.03571,1.28365
1240,2,u,1,6,10,85,1.03571,1.50558
1241,2,u,1,6,11,86,1.03571,1.70466
1242,2,u,1,6,12,87,1.03571,1.87092
1243,2,u,1,6,13,88,1.03571,1.99602
1244,2,u,1,6,14,89,1.03571,2.07367
1245,2,u,1,6,15,90,1.03571,2.1
1246,2,u,1,7,1,91,1.04675,0
1247,2,u,1,7,2,92,1.04675,0.0263257
1248,2,u,1,7,3,93,1.04675,0.103983
1249,2,u,1,7,4,94,1.04675,0.229077
1250,2,u,1,7,5,95,1.04675,0.395336
1251,2,u,1,7,6,96,1.04675,0.594422
1252,2,u,1,7,7,97,1.04675,0.816353
1253,2,u,1,7,8,98,1.04675,1.05
1254,2,u,1,7,9,99,1.04675,1.28365
1255,2,u,1,7,10,100,1.04675,1.50558
1256,2,u,1,7,11,101,1.04675,1.70466
1257,2,u,1,7,12,102,1.04675,1.87092
1258,2,u,1,7,13,103,1.04675,1.99602
1259,2,u,1,7,14,104,1.04675,2.07367
1260,2,u,1,7,15,105,1.04675,2.1
1261,2,u,1,8,1,106,1.05671,0
1262,2,u,1,8,2,107,1.05671,0.0263257
1263,2,u,1,8,3,108,1.05671,0.103983
1264,2,u,1,8,4,109,1.05671,0.229077
1265,2,u,1,8,5,110,1.05671,0.395336
1266,2,u,1,8,6,111,1.05671,0.594422
1267,2,u,1,8,7,112,1.05671,0.816353
1268,2,u,1,8,8,113,1.05671,1.05
1269,2,u,1,8,9,114,1.05671,1.28365
1270,2,u,1,8,10,115,1.05671,1.50558
1271,2,u,1,8,11,116,1.05671,1.70466
1272,2,u,1,8,12,117,1.05671,1.87092
1273,2,u,1,8,13,118,1.05671,1.99602
1274,2,u,1,8,14,119,1.05671,2.07367
1275,2,u,1,8,15,120,1.05671,2.1
1276,2,u,1,9,1,121,1.06461,0
1277,2,u,1,9,2,122,1.06461,0.0263257
1278,2,u,1,9,3,123,1.06461,0.103983
1279,2,u,1,9,4,124,1.06461,0.229077
1280,2,u,1,9,5,125,1.06461,0.395336
1281,2,u,1,9,6,126,1.06461,0.594422
1282,2,u,1,9,7,127,1.06461,0.816353
1283,2,u,1,9,8,128,1.06461,1.05
1284,2,u,1,9,9,129,1.06461,1.28365
1285,2,u,1,9,10,130,1.06461,1.50558
1286,2,u,1,9,11,131,1.06461,1.70466
1287,2,u,1,9,12,132,1.06461,1.87092
1288,2,u,1,9,13,133,1.06461,1.99602
1289,2,u,1,9,14,134,1.06461,2.07367
1290,2,u,1,9,15,135,1.06461,2.1
1291,2,u,1,10,1,136,1.06968,0
1292,2,u,1,10,2,137,1.06968,0.0263257
1293,2,u,1,10,3,138,1.06968,0.103983
1294,2,u,1,10,4,139,1.06968,0.229077
1295,2,u,1,10,5,140,1.06968,0.395336
1296,2,u,1,10,6,141,1.06968,0.594422
1297,2,u,1,10,7,142,1.06968,0.816353
1298,2,u,1,10,8,143,1.06968,1.05
1299,2,u,1,10,9,144,1.06968,1.28365
1300,2,u,1,10,10,145,1.06968,1.50558
1301,2,u,1,10,11,146,1.06968,1.70466
1302,2,u,1,10,12,147,1.06968,1.87092
1303,2,u,1,10,13,148,1.06968,1.99602
1304,2,u,1,10,14,149,1.06968,2.07367
1305,2,u,1,10,15,150,1.06968,2.1
1306,2,u,1,11,1,151,1.07143,0
1307,2,u,1,11,2,152,1.07143,0.0263257
1308,2,u,1,11,3,153,1.07143,0.103983
1309,2,u,1,11,4,154,1.07143,0.229077
1310,2,u,1,11,5,155,1.07143,0.395336
1311,2,u,1,11,6,156,1.07143,0.594422
1312,2,u,1,11,7,157,1.07143,0.816353
1313,2,u,1,11,8,158,1.07143,1.05
1314,2,u,1,11,9,159,1.07143,1.28365
1315,2,u,1,11,10,160,1.07143,1.50558
1316,2,u,1,11,11,161,1.07143,1.70466
1317,2,u,1,11,12,162,1.07143,1.87092
1318,2,u,1,11,13,163,1.07143,1.99602
1319,2,u,1,11,14,164,1.07143,2.07367
1320,2,u,1,11,15,165,1.07143,2.1
1321,2,u,2,1,1,1,1.07143,0
1322,2,u,2,1,2,2,1.07143,0.0263257
1323,2,u,2,1,3,3,1.07143,0.103983
1324,2,u,2,1,4,4,1.07143,0.229077
1325,2,u,2,1,5,5,1.07143,0.395336
1326,2,u,2,1,6,6,1.07143,0.594422
1327,2,u,2,1,7,7,1.07143,0.816353
1328,2,u,2,1,8,8,1.07143,1.05
1329,2,u,2,1,9,9,1.07143,1.28365
1330,2,u,2,1,10,10,1.07143,1.50558
1331,2,u,2,1,11,11,1.07143,1.70466
1332,2,u,2,1,12,12,1.07143,1.87092
1333,2,u,2,1,13,13,1.07143,1.99602
1334,2,u,2,1,14,14,1.07143,2.07367
1335,2,u,2,1,15,15,1.07143,2.1
1336,2,u,2,2,1,16,1.07318,0
1337,2,u,2,2,2,17,1.07318,0.0263257
1338,2,u,2,2,3,18,1.07318,0.103983
1339,2,u,2,2,4,19,1.07318,0.229077
1340,2,u,2,2,5,20,1.07318,0.395336
1341,2,u,2,2,6,21,1.07318,0.594422
1342,2,u,2,2,7,22,1.07318,0.816353
1343,2,u,2,2,8,23,1.07318,1.05
1344,2,u,2,2,9,24,1.07318,1.28365
1345,2,u,2,2,10,25,1.07318,1.50558
1346,2,u,2,2,11,26,1.07318,1.70466
1347,2,u,2,2,12,27,1.07318,1.87092
1348,2,u,2,2,13,28,1.07318,1.99602
1349,2,u,2,2,14,29,1.07318,2.07367
1350,2,u,2,2,15,30,1.07318,2.1
1351,2,u,2,3,1,31,1.07825,0
1352,2,u,2,3,2,32,1.07825,0.0263257
1353,2,u,2,3,3,33,1.07825,0.103983
1354,2,u,2,3,4,34,1.07825,0.229077
1355,2,u,2,3,5,35,1.07825,0.395336
1356,2,u,2,3,6,36,1.07825,0.594422
1357,2,u,2,3,7,37,1.07825,0.816353
1358,2,u,2,3,8,38,1.07825,1.05
1359,2,u,2,3,9,39,1.07825,1.28365
1360,2,u,2,3,10,40,1.07825,1.50558
1361,2,u,2,3,11,41,1.07825,1.70466
1362,2,u,2,3,12,42,1.07825,1.87092
1363,2,u,2,3,13,43,1.07825,1.99602
1364,2,u,2,3,14,44,1.07825,2.07367
1365,2,u,2,3,15,45,1.07825,2.1
1366,2,u,2,4,1,46,1.08615,0
1367,2,u,2,4,2,47,1.08615,0.0263257
1368,2,u,2,4,3,48,1.08615,0.103983
1369,2,u,2,4,4,49,1.08615,0.229077
1370,2,u,2,4,5,50,1.08615,0.395336
1371,2,u,2,4,6,51,1.08615,0.594422
1372,2,u,2,4,7,52,1.08615,0.816353
1373,2,u,2,4,8,53,1.08615,1.05
1374,2,u,2,4,9,54,1.08615,1.28365
1375,2,u,2,4,10,55,1.08615,1.50558
1376,2,u,2,4,11,56,1.08615,1.70466
1377,2,u,2,4,12,57,1.08615,1.87092
1378,2,u,2,4,13,58,1.08615,1.99602
1379,2,u,2,4,14,59,1.08615,2.07367
1380,2,u,2,4,15,60,1.08615,2.1
1381,2,u,2,5,1,61,1.09611,0
1382,2,u,2,5,2,62,1.09611,0.0263257
1383,2,u,2,5,3,63,1.09611,0.103983
1384,2,u,2,5,4,64,1.09611,0.229077
1385,2,u,2,5,5,65,1.09611,0.395336
1386,2,u,2,5,6,66,1.09611,0.594422
1387,2,u,2,5,7,67,1.09611,0.816353
1388,2,u,2,5,8,68,1.09611,1.05
1389,2,u,2,5,9,69,1.09611,1.28365
1390,2,u,2,5,10,70,1.09611,1.50558
1391,2,u,2,5,11,71,1.09611,1.70466
1392,2,u,2,5,12,72,1.09611,1.87092
1393,2,u,2,5,13,73,1.09611,1.99602
1394,2,u,2,5,14,74,1.09611,2.07367
1395,2,u,2,5,15,75,1.09611,2.1
1396,2,u,2,6,1,76,1.10714,0
1397,2,u,2,6,2,77,1.10714,0.0263257
1398,2,u,2,6,3,78,1.10714,0.103983
1399,2,u,2,6,4,79,1.10714,0.229077
1400,2,u,2,6,5,80,1.10714,0.395336
1401,2,u,2,6,6,81,1.10714,0.594422
1402,2,u,2,6,7,82,1.10714,0.816353
1403,2,u,2,6,8,83,1.10714,1.05
1404,2,u,2,6,9,84,1.10714,1.28365
1405,2,u,2,6,10,85,1.10714,1.50558
1406,2,u,2,6,11,86,1.10714,1.70466
1407,2,u,2,6,12,87,1.10714,1.87092
1408,2,u,2,6,13,88,1.10714,1.99602
1409,2,u,2,6,14,89,1.10714,2.07367
1410,2,u,2,6,15,90,1.10714,2.1
1411,2,u,2,7,1,91,1.11818,0
1412,2,u,2,7,2,92,1.11818,0.0263257
1413,2,u,2,7,3,93,1.11818,0.103983
1414,2,u,2,7,4,94,1.11818,0.229077
1415,2,u,2,7,5,95,1.11818,0.395336
1416,2,u,2,7,6,96,1.11818,0.594422
1417,2,u,2,7,7,97,1.11818,0.816353
1418,2,u,2,7,8,98,1.11818,1.05
1419,2,u,2,7,9,99,1.11818,1.28365
1420,2,u,2,7,10,100,1.11818,1.50558
1421,2,u,2,7,11,101,1.11818,1.70466
1422,2,u,2,7,12,102,1.11818,1.87092
1423,2,u,2,7,13,103,1.11818,1.99602
1424,2,u,2,7,14,104,1.11818,2.07367
1425,2,u,2,7,15,105,1.11818,2.1
1426,2,u,2,8,1,106,1.12814,0
1427,2,u,2,8,2,107,1.12814,0.0263257
1428,2,u,2,8,3,108,1.12814,0.103983
1429,2,u,2,8,4,109,1.12814,0.229077
1430,2,u,2,8,5,110,1.12814,0.395336
1431,2,u,2,8,6,111,1.12814,0.594422
1432,2,u,2,8,7,112,1.12814,0.816353
1433,2,u,2,8,8,113,1.12814,1.05
1434,2,u,2,8,9,114,1.12814,1.28365
1435,2,u,2,8,10,115,1.12814,1.50558
1436,2,u,2,8,11,116,1.12814,1.70466
1437,2,u,2,8,12,117,1.12814,1.87092
1438,2,u,2,8,13,118,1.12814,1.99602
1439,2,u,2,8,14,119,1.12814,2.07367
1440,2,u,2,8,15,120,1.12814,2.1
1441,2,u,2,9,1,121,1.13604,0
1442,2,u,2,9,2,122,1.13604,0.0263257
1443,2,u,2,9,3,123,1.13604,0.103983
1444,2,u,2,9,4,124,1.13604,0.229077
1445,2,u,2,9,5,125,1.13604,0.395336
1446,2,u,2,9,6,126,1.13604,0.594422
1447,2,u,2,9,7,127,1.13604,0.816353
1448,2,u,2,9,8,128,1.13604,1.05
1449,2,u,2,9,9,129,1.13604,1.28365
1450,2,u,2,9,10,130,1.13604,1.50558
1451,2,u,2,9,11,131,1.13604,1.70466
1452,2,u,2,9,12,132,1.13604,1.87092
1453,2,u,2,9,13,133,1.13604,1.99602
1454,2,u,2,9,14,134,1.13604,2.07367
1455,2,u,2,9,15,135,1.13604,2.1
1456,2,u,2,10,1,136,1.14111,0
1457,2,u,2,10,2,137,1.14111,0.0263257
1458,2,u,2,10,3,138,1.14111,0.103983
1459,2,u,2,10,4,139,1.14111,0.229077
1460,2,u,2,10,5,140,1.14111,0.395336
1461,2,u,2,10,6,141,1.14111,0.594422
1462,2,u,2,10,7,142,1.14111,0.816353
1463,2,u,2,10,8,143,1.14111,1.05
1464,2,u,2,10,9,144,1.14111,1.28365
1465,2,u,2,10,10,145,1.14111,1.50558
1466,2,u,2,10,11,146,1.14111,1.70466
1467,2,u,2,10,12,147,1.14111,1.87092
1468,2,u,2,10,13,148,1.14111,1.99602
1469,2,u,2,10,14,149,1.14111,2.07367
1470,2,u,2,10,15,150,1.14111,2.1
1471,2,u,2,11,1,151,1.14286,0
1472,2,u,2,11,2,152,1.14286,0.0263257
